rectype,qno,pernum,final,perstype,samptyp,sex,age,agerng,age18,relat,ldrv,wkrstat,wrkr,nowrk,transit,tpass,ptype1,ptype2,ptype3,fvalue1,fvalue2,fvalue3,fvalue1c,fvalue2c,fvalue3c,pcost1,pcost2,pcost3,cost1c,cost2c,cost3c,edu,sstatus,stype,scnty,scity,sstate,szip,staz,stract,disabl,homeact1,homeact2,homeact3,homeact4,attd1a,attd1b,attd1c,attd1d,attd1e,attd1f,attd1g,attd1h,attd1i,attd1j,attd2a,attd2b,attd2c,attd2d,attd2e,attd2f,attd3,proxy,proxynum,assure,gps,spsrecv,spscompl,expfac2
2,45083,5,1,8,1,1,1,1,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,517.62
2,45090,1,1,3,1,2,74,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,99,1,7,7,1,1,5,2,10,8,6,8,5,5,5,8, ,1, ,1, , , ,171.27
2,45090,2,1,3,1,1,75,10,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,171.27
2,45099,1,1,4,1,2,45,7,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,1,1,1,1,2,8,8,7,7,5,3,1,5,9,8,8,8,8,10, ,1, ,1, , , ,141.78
2,45099,2,1,1,1,1,47,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,141.78
2,45099,3,1,6,1,1,17,3,2,2,1,99,5,98,2,2, , , , , , , , , , , , , , , ,8,1,2,1,SEATTLE,WA,98125,13,1000,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,141.78
2,45099,4,1,6,1,2,16,3,2,2,1,99,5,98,2,2, , , , , , , , , , , , , , , ,8,1,2,1,SEATTLE,WA,98125,13,1000,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,141.78
2,45099,5,1,7,1,2,13,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,1,SEATTLE,WA,98115,49,3800,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,141.78
2,45108,1,1,2,1,2,51,7,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,1,1,2,1,3,8,7,9,4,9,7,8,7,8,9,8,6,6,8,6,5,1, ,1, , , ,322.58
2,45108,2,1,1,1,1,50,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,322.58
2,45108,3,1,5,1,2,20,4,1,2,2,1,2, ,1,1,15, , ,41, , ,96, , ,41, , ,96, , ,3,1,4,1,SEATTLE,WA,98195,73,5302,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,322.58
2,45108,4,1,6,1,1,17,3,2,2,2,2,5,98,2,2, , , , , , , , , , , , , , , ,8,1,2,1,COVINGTON,WA,98042,459,31601,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,322.58
2,45116,1,1,1,1,1,52,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,278.74
2,45116,2,1,2,1,2,52,7,1,1,1,1,2, ,1,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,278.74
2,45116,3,1,2,1,1,20,4,1,2,1,1,2, ,1,1,21, , ,-98, , , , , ,-97, , ,9, , ,3,1,5,4,LYNNWOOD,WA,98036,588,51500,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,278.74
2,45121,1,1,3,1,1,74,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,2,10,10,7,3,8,5,1,5,10,8,8,8,8,9,10, ,1, ,1, , , ,145.95
2,45136,1,1,3,1,2,71,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,1,2,2,2,2,10,10,10,5,10,10,5,1,1,10,5,1,10,10,1,1, ,1, ,1, , , ,287.16
2,45136,2,1,2,1,2,52,7,1,2,1,1,2, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,287.16
2,45150,1,1,2,1,2,43,6,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,1,3,8,10,4,5,8,1,5,3,9,8,5,2,10,8,3,1, ,1, , , ,305.14
2,45150,2,1,1,1,1,41,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,305.14
2,45150,3,1,7,1,2,13,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,1,AUBURN,WA,98001,410,29901,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,305.14
2,45150,4,1,7,1,1,10,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,1,AUBURN,WA,98001,411,29902,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,305.14
2,45152,1,1,4,1,2,48,7,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,1,2,7,8,10,10,1,10,8,5,5,10,10,10,10,10,10,10, ,1, ,1, , , ,655.7
2,45152,2,1,6,1,2,16,3,2,2,2,99,5,98,2,2, , , , , , , , , , , , , , , ,8,1,2,4,EVERETT,WA,98201,534,40400,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,655.7
2,45154,1,1,3,1,2,69,9,1,0,1,2,4, ,1,1,26, , ,-98, , , , , ,-97, , ,9, , ,6, , , , , , , , ,2,2,2,1,2,10,8,8,10,3,10,99,10,5,7,10,6,4,1,9,8, ,1, ,1, , , ,98
2,45154,2,1,3,1,1,70,9,1,1,1,2,4, ,1,1,26, , ,-98, , , , , ,-97, , ,9, , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,98
2,45158,1,1,3,1,1,69,9,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,252.78
2,45158,2,1,3,1,2,67,9,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,252.78
2,45175,1,1,3,1,2,76,10,1,0,1,2,4, ,2,1,27, , ,-98, , , , , ,-98, , , , , ,7, , , , , , , , ,2,2,2,2,2,99,5,5,10,5,99,10,8,5,10,5,1,5,1,10,5, ,1, ,1, , , ,79.73
2,45191,1,1,3,1,2,74,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2,2,1,1,2,1,8,10,3,10,99,8,1,3,5,10,8,5,5,8,5, ,1, ,1, , , ,97.49
2,45191,2,1,3,1,1,75,10,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,97.49
2,45206,1,1,4,1,2,42,6,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,4, , , , , , , , ,2,2,2,1,2,1,7,8,4,5,5,6,2,2,10,10,5,3,5,8,8, ,1, ,1, , , ,329.49
2,45206,2,1,1,1,1,46,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,329.49
2,45206,3,1,7,1,1,11,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,1,AUBURN,WA,98001,411,29902,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,329.49
2,45206,4,1,7,1,2,9,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,1,AUBURN,WA,98001,411,29902,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,329.49
2,45206,5,1,7,1,2,7,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,1,AUBURN,WA,98001,411,29902,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,329.49
2,45221,1,1,4,1,2,64,8,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,1,5,7,6,4,7,8,1,6,6,8,7,7,1,7,8, ,1, ,1, , , ,206.21
2,45221,2,1,1,1,1,66,9,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,206.21
2,45234,1,1,3,1,2,77,10,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,2,10,10,10,10,5,10,9,8,10,5,7,10,10,5,5, ,1, ,1, , , ,91.79
2,45237,1,1,3,1,1,72,9,1,0,1,2,4, ,1,1,2, , ,3, , ,4, , ,.25, , ,4, , ,7, , , , , , , , ,2,2,2,1,2,2,5,5,3,9,3,5,3,3,8,7,8,5,5,8,5, ,1, ,1, , , ,89.3
2,45237,2,1,3,1,2,72,9,1,1,1,2,4, ,1,1,2, , ,3, , ,4, , ,3, , ,4, , ,7, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,89.3
2,45248,1,1,3,1,1,74,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,5,5,8,4,1,2,7,1,8,10,5,7,8,1,10,5, ,1, ,1, , , ,196.78
2,45248,2,1,3,1,2,68,9,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,196.78
2,45258,1,1,4,1,2,33,5,1,0,1,2,5,98,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,148.71
2,45258,2,1,1,1,1,37,6,1,1,1,1,1, ,1,1,17, , ,0, , ,3, , ,-97, , ,9, , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,148.71
2,45258,3,1,8,1,2,4,1,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,1,1,SEATTLE,WA,98109,100,7100,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,148.71
2,45258,4,1,8,1,2,3,1,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,148.71
2,45273,1,1,1,1,2,61,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,1,1,2,3,5,10,10,3,10,7,6,6,10,7,7,7,5,8,10,9,1, ,1, , , ,363.73
2,45273,2,1,1,1,1,62,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,1,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,363.73
2,45326,1,1,1,1,1,59,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,222.67
2,45326,2,1,1,1,2,55,8,1,1,1,1,1, ,1,1,96, , ,27, , ,2, , ,12, , ,2, , ,2, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,222.67
2,45331,1,1,3,1,1,81,10,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,1,2,2,2,2,2,8,8,5,2,9,5,2,3,8,7,9,5,7,8,8, ,1, ,1, , , ,678.34
2,45331,2,1,3,1,2,77,10,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,678.34
2,45333,1,1,1,1,2,52,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,1,6,2,99,99,4,6,1,10,2,9,9,8,5,8,8,4,1, ,1, , , ,340.02
2,45333,2,1,1,1,1,54,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3,1,5,4,EVERETT,WA,98201,531,40100,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,340.02
2,45334,1,1,3,1,2,65,9,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,1,2,2,2,2,9,9,9,10,5,6,8,10,9,7,7,6,8,4,8,5, ,1, ,1, , , ,215.49
2,45335,1,1,3,1,1,71,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,1,2,2,2,2,3,8,10,10,5,9,8,8,8,5,8,8,5,5,8,10, ,1, ,1, , , ,154.23
2,45335,2,1,1,1,2,67,9,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,154.23
2,45341,1,1,2,1,1,62,8,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,2,2,1,7,8,4,10,5,10,5,5,3,10,5,8,7,10,10,7,1, ,1, , , ,363.73
2,45341,2,1,1,1,2,58,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,363.73
2,45368,1,1,3,1,2,65,9,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,1,2,10,5,5,10,5,10,10,1,10,1,10,10,5,5,5,5, ,1, ,1, , , ,209.54
2,45368,2,1,1,1,1,67,9,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,1,1,1,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,209.54
2,45386,1,1,3,1,2,75,10,1,0,1,2,4, ,2,1,4, , ,-98, , , , , ,-97, , ,9, , ,3, , , , , , , , ,2,2,2,2,2,8,10,10,1,9,8,9,5,5,5,9,5,7,5,9,9, ,1, ,1, , , ,83.37
2,45386,2,1,3,1,1,77,10,1,1,1,2,4, ,2,1,4, , ,-98, , , , , ,-97, , ,9, , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,83.37
2,45386,3,1,3,1,2,97,11,1,4,2,2,4, ,2,2, , , , , , , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,83.37
2,45393,1,1,1,1,2,55,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,519.3
2,45393,2,1,4,1,1,56,8,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2,2,2,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,519.3
2,45393,3,1,5,1,2,19,4,1,2,1,1,2, ,2,2, , , , , , , , , , , , , , , ,3,1,4,5,BELLINGHAM,WA,98225, , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,519.3
2,45393,4,1,6,1,1,17,3,2,2,1,1,2, ,2,2, , , , , , , , , , , , , , , ,8,1,2,1,BURIEN,WA,98148,364,28000,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,519.3
2,45404,1,1,2,1,2,28,5,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,1004.13
2,45406,1,1,2,1,2,66,9,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,1,1,1,5,10,10,5,10,10,2,10,10,8,5,8,5,8,10,9,1, ,1, , , ,103.07
2,45406,2,1,2,1,1,70,9,1,1,1,1,2, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,103.07
2,45430,1,1,4,1,2,63,8,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,2,1,9,99,9,9,1,9,2,9,9,9,9,5,7,3,5, ,1, ,1, , , ,350.06
2,45430,2,1,4,1,1,64,8,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,1,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,350.06
2,45431,1,1,4,1,2,48,7,1,0,1,2,3, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,335.73
2,45431,2,1,1,1,1,59,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,335.73
2,45431,3,1,7,1,2,11,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,1,BELLEVUE,WA,98008,282,23402,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,335.73
2,45444,1,1,1,1,1,32,5,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,741.63
2,45444,2,1,2,1,2,28,5,1,1,1,1,2, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,741.63
2,45444,3,1,7,1,2,8,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,4,ARLINGTON,WA,98223,663,53504,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,741.63
2,45444,4,1,7,1,2,5,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,4,ARLINGTON,WA,98223,663,53504,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,741.63
2,45457,1,1,1,1,1,54,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,4, , , , , , , , ,1,2,1,1,1,1,10,1,1,1,1,10,10,10,10,10,10,10,10,1,10,5,1, ,1, , , ,313.13
2,45457,2,1,1,1,2,61,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,98,1,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,313.13
2,45491,1,1,1,1,2,44,6,1,0,1,1,1, ,2,1,2,8, ,30,15, ,2,2, ,-97,-97, ,9,9, ,5, , , , , , , , ,2,2,2,1,2,9,6,9,9,4,5,9,6,7,9,9,8,8,5,9,8,9,1, ,1, , , ,291.63
2,45491,2,1,1,1,1,48,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,291.63
2,45538,1,1,3,1,2,83,10,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,1,2,1,10,5,10,5,5,5,10,99,10,5,5,8,5,8,8,5, ,1, ,1, , , ,189.9
2,45538,2,1,1,1,1,55,8,1,2,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,189.9
2,45540,1,1,1,1,2,56,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,111.45
2,45540,2,1,4,1,1,59,8,1,1,1,2,5,98,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,111.45
2,45547,1,1,4,1,2,46,7,1,0,1,2,5,98,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,1,8,5,5,1,1,5,7,8,5,10,10,8,10,10,10, ,1, ,1, , , ,340.12
2,45547,2,1,1,1,1,47,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,340.12
2,45547,3,1,7,1,1,11,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,1,KIRKLAND,WA,98033,260,22500,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,340.12
2,45547,4,1,7,1,1,8,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,1,KIRKLAND,WA,98033,260,22500,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,340.12
2,45552,1,1,4,1,1,41,6,1,0,1,2,3, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,1,2,2,1,7,3,7,8,8,5,7,8,3,8,7,8,4,4,5,9, ,1, ,1, , , ,158.07
2,45552,2,1,1,1,2,40,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,2,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,158.07
2,45552,3,1,7,1,1,7,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,1,SEATTLE,WA,98116,172,9701,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,158.07
2,45552,4,1,7,1,2,5,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,158.07
2,45554,1,1,1,1,2,50,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,1,5,6,5,5,2,5,1,5,7,10,10,10,10,10,10,6,1, ,1, , , ,354.66
2,45554,2,1,1,1,1,58,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,354.66
2,45554,3,1,4,1,1,26,5,1,2,1,2,5,98,2,2, , , , , , , , , , , , , , , ,4, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,354.66
2,45554,4,1,1,1,1,23,4,1,2,1,1,1, ,1,2, , , , , , , , , , , , , , , ,4,1,4,1,BELLEVUE,WA,98007,281,23401,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,354.66
2,45554,5,1,5,1,2,20,4,1,2,2,1,2, ,1,2, , , , , , , , , , , , , , , ,3,1,4,1,BELLEVUE,WA,98007,281,23401,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,354.66
2,45559,1,1,3,1,1,73,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,1, , , , , , , , ,2,2,2,2,2,2,4,8,8,10,5,10,2,10,10,8,8,8,8,8,8, ,1, ,1, , , ,300.73
2,45559,2,1,3,1,2,69,9,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,300.73
2,45561,1,1,4,1,1,64,8,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,1,1,2,5,8,10,9,3,9,10,9,1,10,7,10,8,10,10,7, ,1, ,1, , , ,308.84
2,45561,2,1,1,1,2,62,8,1,1,1,1,1, ,1,1,15, , ,15, , ,2, , ,-97, , ,9, , ,7, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,308.84
2,45570,1,1,4,1,2,62,8,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,1,8,6,1,1,8,10,1,10,6,10,10,10,4,10,6, ,1, ,1, , , ,76.97
2,45573,1,1,2,1,2,52,7,1,0,1,1,2, ,2,1,17, , ,-97, , ,3, , ,-97, , ,9, , ,5, , , , , , , , ,2,2,2,1,2,5,4,10,10,1,5,10,6,8,10,10,5,5,5,8,8,5,1, ,1, , , ,104.49
2,45573,2,1,1,1,1,57,8,1,1,1,1,1, ,1,1,17, , ,4.75, , ,3, , ,-97, , ,9, , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,104.49
2,45579,1,1,2,1,2,47,7,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,1,1,1,1,1,3,10,7,2,2,4,2,10,8,8,8,5,2,8,10,9,1, ,1, , , ,379.23
2,45579,2,1,5,1,1,22,4,1,2,1,1,2, ,1,2, , , , , , , , , , , , , , , ,3,1,4,1,SHORELINE,WA,98133,230,20900,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,379.23
2,45579,3,1,1,1,1,54,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,379.23
2,45605,1,1,1,1,2,54,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,379.18
2,45605,2,1,1,1,1,55,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,379.18
2,45623,1,1,4,1,2,58,8,1,0,1,99,5,98,1,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,1,2,1,2,2,8,8,10,10,10,5,10,2,6,2,10,10,8,10,10,10, ,1, ,1, , , ,117.21
2,45623,2,1,1,1,1,55,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,117.21
2,45628,1,1,4,1,2,51,7,1,0,1,2,5,98,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,1,2,2,2,5,8,5,1,10,7,2,8,10,10,8,5,7,10,10, ,1, ,1, , , ,141.78
2,45628,2,1,1,1,1,54,7,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,141.78
2,45628,3,1,6,1,2,17,3,2,2,1,2,5,98,2,2, , , , , , , , , , , , , , , ,8,1,2,1,SEATTLE,WA,98122,154,8800,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,141.78
2,45628,4,1,5,1,1,20,4,1,2,1,2,5,98,1,1,15, , ,-98, , , , , ,35, , ,6, , ,3,1,4,1,SEATTLE,WA,98195,73,5302,2,2,2,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,141.78
2,45629,1,1,1,1,2,58,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,2,3,2,7,8,3,9,8,3,1,5,8,6,6,8,8,9,5,1, ,1, , , ,124.16
2,45629,2,1,1,1,1,59,8,1,1,1,1,1, ,2,1,1, , ,-99, , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,124.16
