,recordID,personID,tripID_x,tripnum,total_trip,Last,college,place_start,place_end,olat,olng,dlat,dlng,address_start,cnty_start,city_start,zip_start,state_start,address_end,cnty_end,city_end,zip_end,state_end,time_start_mam,time_start_hhmm,time_start_past,time_end_mam,time_end_hhmm,time_end_past,trip_dur_reported,gdist,gtime,implied_speed_mph,a_dur,o_purpose,d_purpose,mode,travelers_total,vehicle,driver,toll,pool_start,change_vehicles,park,park_off,park_campus_area,park_campus_lot,bikeshare,taxi_type,taxi_fare,mode_acc,mode_egr,transitsystem1,transitsystem2,transitsystem3,transitsystem4,transitsystem5,transitsystem6,transitline1,transitline2,transitline3,transitline4,transitline5,transitline6,mode_old,traveldate,linked_flag,tripID_y,set_size
551,B18058,303768,30376803,3,15,,5,LYNNWOOD PARK & RIDE,BURKE MUSEUM PARKING LOT,47.815268,-122.295405,47.660678,-122.310592,20100 48TH AVE W,4,LYNNWOOD,98036,WA,17TH AVE NE / NE 45TH ST,1,SEATTLE,98105,WA,400,6:40,,435,7:15,,35,12.74,18.0,22.0,60,15,17,8,6.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,43.0,,,,,,7.0,18-Nov-14,30376801,3,3
566,B18065,303768,30376810,10,15,,5,DENNY HALL,MARINER PARK & RIDE,47.658393,-122.308833,47.879938,-122.238125, 4218 MEMORIAL WAY NE,1,SEATTLE,98195,WA,4TH AVE W,4,EVERETT,98204,WA,1010,16:50,,1095,18:15,,85,18.4,23.0,13.0,5,2,15,8,6.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,44.0,,,,,,7.0,18-Nov-14,30376806,4,4
567,B18066,303768,30376811,11,15,,5,MARINER PARK & RIDE,EVERETT PARK & RIDE,47.879938,-122.238125,47.975512,-122.197854,4TH AVE W,4,EVERETT,98204,WA, 3201 SMITH AVE,4,EVERETT,98201,WA,1100,18:20,,1120,18:40,,20,7.68,11.0,23.0,10,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,14.0,,,,,,7.0,18-Nov-14,30376806,4,4
568,B18067,303768,30376812,12,15,,5,EVERETT PARK & RIDE,LAKE STEVENS PARK & RIDE,47.975512,-122.197854,47.999353,-122.103789, 3201 SMITH AVE,4,EVERETT,98201,WA, 9600 MARKET PL,4,LAKE STEVENS,98258,WA,1130,18:50,,1150,19:10,,20,5.8,10.0,17.0,0,15,15,8,6.0,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,24.0,,,,,,7.0,18-Nov-14,30376806,4,4
569,B18068,303768,30376813,13,15,,5,LAKE STEVENS PARK & RIDE,HOME (OFF-CAMPUS),47.999353,-122.103789,48.02146,-122.109386, 9600 MARKET PL,4,LAKE STEVENS,98258,WA,WASHINGTON 9 / SOPER HILL RD,4,LAKE STEVENS,98258,WA,1150,19:10,,1155,19:15,,5,1.6,3.0,19.0,10,15,1,1,,1.0,,,,,1.0,,6.0,170.0,,,,,,,,,,,,,,,,,,1.0,18-Nov-14,30376806,4,4
635,B18320,303829,30382901,1,10,,5,HOME (OFF-CAMPUS),RENTON TRANSIT CENTER,47.467236,-122.202687,47.480503,-122.207756, 1609 EAGLE RIDGE DR S,1,RENTON,98055,WA,SE 2ND ST / BURNETT AVE S,1,RENTON,98057,WA,450,7:30,,465,7:45,,15,1.56,4.0,6.0,5,1,15,1,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,18-Nov-14,30382901,3,3
634,B18321,303829,30382902,2,10,,5,RENTON TRANSIT CENTER,UNIVERSITY OF WASHINGTON HUB,47.480503,-122.207756,47.655869,-122.304453,SE 2ND ST / BURNETT AVE S,1,RENTON,98057,WA, 4020 W STEVENS WAY NE,1,SEATTLE,98195,WA,470,7:50,,540,9:00,,70,16.96,26.0,15.0,5,15,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,168.0,,,,,,7.0,18-Nov-14,30382901,3,3
636,B18322,303829,30382903,3,10,,5,UNIVERSITY OF WASHINGTON HUB,CHEM LAB,47.655869,-122.304453,47.653435,-122.30886, 4020 W STEVENS WAY NE,1,SEATTLE,98195,WA,UNIVERSITY OF WASHINGTON,1,SEATTLE,98195,WA,545,9:05,,555,9:15,,10,0.47,2.0,3.0,180,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30382901,3,3
1851,B18507,303865,30386501,1,12,,5,HOME (OFF-CAMPUS),MERCER ISLAND PARK & RIDE,47.577506,-122.241421,47.588712,-122.231592, 3621 73RD AVE SE,1,MERCER ISLAND,98040,WA, 8000 N MERCER WAY,1,MERCER ISLAND,98040,WA,440,7:20,,445,7:25,,5,1.61,5.0,19.0,5,1,15,1,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,18-Nov-14,30386501,4,4
1849,B18508,303865,30386502,2,12,,5,MERCER ISLAND PARK & RIDE,INTERNATIONAL DISTRICT STATION,47.588712,-122.231592,47.598383,-122.328574, 8000 N MERCER WAY,1,MERCER ISLAND,98040,WA,  500 4TH AVE S,1,SEATTLE,98104,WA,450,7:30,,465,7:45,,15,5.31,8.0,21.0,5,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,199.0,,,,,,7.0,18-Nov-14,30386501,4,4
1850,B18509,303865,30386503,3,12,,5,INTERNATIONAL DISTRICT STATION,BUS STOP,47.598383,-122.328574,47.659847,-122.313271,  500 4TH AVE S,1,SEATTLE,98104,WA,NE 43RD ST / UNIVERSITY WAY NE,1,SEATTLE,98105,WA,470,7:50,,500,8:20,,30,5.02,9.0,10.0,0,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,120.0,,,,,,7.0,18-Nov-14,30386501,4,4
1852,B18510,303865,30386504,4,12,,5,BUS STOP,"MACKENZIE HALL, UW",47.659847,-122.313271,47.658709,-122.307285,NE 43RD ST / UNIVERSITY WAY NE,1,SEATTLE,98105,WA,NE KLICKITAT LN / E STEVENS WAY NE,1,SEATTLE,98195,WA,500,8:20,,505,8:25,,5,0.29,3.0,4.0,85,15,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30386501,4,4
1706,B18515,303865,30386509,9,12,,5,"MACKENZIE HALL, UW",BUS STOP,47.658709,-122.307285,47.659847,-122.313271,NE KLICKITAT LN / E STEVENS WAY NE,1,SEATTLE,98195,WA,NE 43RD ST / UNIVERSITY WAY NE,1,SEATTLE,98105,WA,1070,17:50,,1075,17:55,,5,0.29,3.0,4.0,0,2,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30386505,4,4
1704,B18516,303865,30386510,10,12,,5,BUS STOP,CONVENTION PLACE STATION,47.659847,-122.313271,47.61422,-122.331795,NE 43RD ST / UNIVERSITY WAY NE,1,SEATTLE,98105,WA,PINE ST / 9TH AVE,1,SEATTLE,98101,WA,1075,17:55,,1105,18:25,,30,4.14,9.0,8.0,5,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,122.0,,,,,,7.0,18-Nov-14,30386505,4,4
1703,B18517,303865,30386511,11,12,,5,CONVENTION PLACE STATION,MERCER ISLAND PARK & RIDE,47.61422,-122.331795,47.588712,-122.231592,PINE ST / 9TH AVE,1,SEATTLE,98101,WA, 8000 N MERCER WAY,1,MERCER ISLAND,98040,WA,1110,18:30,,1130,18:50,,20,6.22,10.0,19.0,0,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,12.0,,,,,,400.0,,,,,,7.0,18-Nov-14,30386505,4,4
1705,B18518,303865,30386512,12,12,1.0,5,MERCER ISLAND PARK & RIDE,HOME (OFF-CAMPUS),47.588712,-122.231592,47.577506,-122.241421, 8000 N MERCER WAY,1,MERCER ISLAND,98040,WA, 3621 73RD AVE SE,1,MERCER ISLAND,98040,WA,1130,18:50,,1135,18:55,,5,1.58,5.0,19.0,485,15,1,1,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,18-Nov-14,30386505,4,4
821,B18591,303881,30388101,1,12,,5,HOME (OFF-CAMPUS),BUS STOP,47.685895,-122.126813,47.678952,-122.128046, 9540 WOODINVILLE-REDMOND RD NE,1,REDMOND,98052,WA,15990 NE 85TH ST,1,REDMOND,98052,WA,440,7:20,,455,7:35,,15,0.68,2.0,3.0,0,1,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30388101,3,3
820,B18592,303881,30388102,2,12,,5,BUS STOP,BUS STOP,47.678952,-122.128046,47.656478,-122.312239,15990 NE 85TH ST,1,REDMOND,98052,WA,NE CAMPUS PKWY / 15TH AVE NE,1,SEATTLE,98105,WA,455,7:35,,505,8:25,,50,13.69,22.0,16.0,0,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,12.0,,,,,,398.0,,,,,,7.0,18-Nov-14,30388101,3,3
822,B18593,303881,30388103,3,12,,5,BUS STOP,OFFICE ON CAMPUS,47.656478,-122.312239,47.65464,-122.308907,NE CAMPUS PKWY / 15TH AVE NE,1,SEATTLE,98105,WA,UNIVERSITY OF WASHINGTON,1,SEATTLE,98195,WA,505,8:25,,510,8:30,,5,0.2,4.0,3.0,240,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30388101,3,3
1094,B18638,303890,30389001,1,9,,5,HOME (OFF-CAMPUS),BUS STOP,47.460076,-122.331537,47.608656,-122.33853,15868 1ST AVE S,1,BURIEN,98148,WA,2ND AVE / PIKE ST,1,SEATTLE,98101,WA,390,6:30,,445,7:25,,55,11.29,40.0,12.0,5,1,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,145.0,,,,,,7.0,18-Nov-14,30389001,3,3
1096,B18639,303890,30389002,2,9,,5,BUS STOP,WESTLAKE STATION,47.608656,-122.33853,47.611801,-122.335823,2ND AVE / PIKE ST,1,SEATTLE,98101,WA,4TH AVE / PINE ST,1,SEATTLE,98101,WA,450,7:30,,455,7:35,,5,0.25,3.0,4.0,0,2,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30389001,3,3
1095,B18640,303890,30389003,3,9,,5,WESTLAKE STATION,LECTURE HALL,47.611801,-122.335823,47.656362,-122.309241,4TH AVE / PINE ST,1,SEATTLE,98101,WA, 4069 PIERCE LN,1,SEATTLE,98195,WA,455,7:35,,480,8:00,,25,5.17,11.0,12.0,80,1,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,122.0,,,,,,7.0,18-Nov-14,30389001,3,3
1158,B18644,303890,30389007,7,9,,5,ANOTHER LECTURE HALL,WESTLAKE STATION,47.654588,-122.30883,47.611801,-122.335823, 1707 GRANT LN,1,SEATTLE,98195,WA,4TH AVE / PINE ST,1,SEATTLE,98101,WA,980,16:20,,990,16:30,,10,4.94,11.0,30.0,5,2,1,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30389005,3,3
1159,B18645,303890,30389008,8,9,,5,WESTLAKE STATION,BUS STOP,47.611801,-122.335823,47.608656,-122.33853,4TH AVE / PINE ST,1,SEATTLE,98101,WA,2ND AVE / PIKE ST,1,SEATTLE,98101,WA,995,16:35,,1020,17:00,,25,0.34,1.0,1.0,5,1,1,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,121.0,,,,,,7.0,18-Nov-14,30389005,3,3
1157,B18646,303890,30389009,9,9,1.0,5,BUS STOP,HOME (OFF-CAMPUS),47.608656,-122.33853,47.460076,-122.331537,2ND AVE / PIKE ST,1,SEATTLE,98101,WA,15868 1ST AVE S,1,BURIEN,98148,WA,1025,17:05,,1080,18:00,,55,10.8,14.0,12.0,540,1,1,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,145.0,,,,,,7.0,18-Nov-14,30389005,3,3
2412,B18872,303947,30394703,3,10,,5,CENPA,BUS STOP,47.659697,-122.302809,47.661271,-122.311931,PEND OREILLE ROAD NE,1,SEATTLE,98195,WA,NE 45TH ST / 15TH AVE NE,1,SEATTLE,98105,WA,600,10:00,,615,10:15,,15,0.75,3.0,3.0,15,2,3,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30394702,3,3
2410,B18873,303947,30394704,4,10,,5,BUS STOP,BUS STOP,47.661271,-122.311931,47.690519,-122.336438,NE 45TH ST / 15TH AVE NE,1,SEATTLE,98105,WA,WALLINGFORD AVE N / N 85TH ST,1,SEATTLE,98103,WA,630,10:30,,650,10:50,,20,2.89,5.0,9.0,0,3,3,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,105.0,,,,,,7.0,18-Nov-14,30394702,3,3
2411,B18874,303947,30394705,5,10,,5,BUS STOP,NSC,47.690519,-122.336438,47.700029,-122.332614,WALLINGFORD AVE N / N 85TH ST,1,SEATTLE,98103,WA, 9600 COLLEGE WAY N,1,SEATTLE,98103,WA,650,10:50,,670,11:10,,20,0.96,3.0,3.0,115,3,3,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30394702,3,3
2373,B18875,303947,30394706,6,10,,5,NSC,BUS STOP,47.700029,-122.332614,47.690519,-122.336438, 9600 COLLEGE WAY N,1,SEATTLE,98103,WA,WALLINGFORD AVE N / N 85TH ST,1,SEATTLE,98103,WA,785,13:05,,800,13:20,,15,0.96,4.0,4.0,10,3,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30394703,3,3
2372,B18876,303947,30394707,7,10,,5,BUS STOP,BUS STOP,47.690519,-122.336438,47.661271,-122.311931,WALLINGFORD AVE N / N 85TH ST,1,SEATTLE,98103,WA,NE 45TH ST / 15TH AVE NE,1,SEATTLE,98105,WA,810,13:30,,825,13:45,,15,2.96,6.0,12.0,0,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,105.0,,,,,,7.0,18-Nov-14,30394703,3,3
2374,B18877,303947,30394708,8,10,,5,BUS STOP,CENPA,47.661271,-122.311931,47.659697,-122.302809,NE 45TH ST / 15TH AVE NE,1,SEATTLE,98105,WA,PEND OREILLE ROAD NE,1,SEATTLE,98195,WA,825,13:45,,840,14:00,,15,0.78,3.0,3.0,165,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30394703,3,3
269,B19001,303971,30397101,1,8,,5,HOME (OFF-CAMPUS),FEDERAL WAY TRANSIT CENTER,47.279866,-122.283788,47.317438,-122.304834, 4024 S 360TH ST,1,AUBURN,98001,WA,S 317TH ST / 23RD AVE S,1,FEDERAL WAY,98003,WA,445,7:25,,455,7:35,,10,4.28,9.0,26.0,10,1,2,8,2.0,,,,,,,,,,,,,5.0,1.0,3.0,,,,,,184.0,,,,,,7.0,18-Nov-14,30397101,3,3
268,B19002,303971,30397102,2,8,,5,FEDERAL WAY TRANSIT CENTER,BUS STOP,47.317438,-122.304834,47.656423,-122.312125,S 317TH ST / 23RD AVE S,1,FEDERAL WAY,98003,WA, 4051 15TH AVE NE,1,SEATTLE,98105,WA,465,7:45,,540,9:00,,75,27.3,34.0,22.0,0,2,2,8,6.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,184.0,,,,,,7.0,18-Nov-14,30397101,3,3
270,B19003,303971,30397103,3,8,,5,BUS STOP,HUB,47.656423,-122.312125,47.655481,-122.305098, 4051 15TH AVE NE,1,SEATTLE,98105,WA, 4001 W STEVENS WAY NE,1,SEATTLE,98195,WA,540,9:00,,545,9:05,,5,0.33,3.0,5.0,185,2,17,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30397101,3,3
865,B19027,303978,30397801,1,9,,5,HOME (OFF-CAMPUS),LYNNWOOD TRANSIT CENTER,47.832165,-122.292889,47.815268,-122.295405,18320 44TH AVE W,4,LYNNWOOD,98037,WA,20100 48TH AVE W,4,LYNNWOOD,98036,WA,475,7:55,,485,8:05,,10,1.35,5.0,8.0,10,1,15,3,2.0,2.0,1.0,,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,2.0,18-Nov-14,30397801,3,3
864,B19028,303978,30397802,2,9,,5,LYNNWOOD TRANSIT CENTER,BUS STOP,47.815268,-122.295405,47.655102,-122.310921,20100 48TH AVE W,4,LYNNWOOD,98036,WA,NE GRANT LN / W STEVENS WAY NE,1,SEATTLE,98195,WA,495,8:15,,525,8:45,,30,13.27,20.0,27.0,0,15,2,8,2.0,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,43.0,,,,,,7.0,18-Nov-14,30397801,3,3
866,B19029,303978,30397803,3,9,,5,BUS STOP,ODEGAARD LIBRARY,47.655102,-122.310921,47.656328,-122.310513,NE GRANT LN / W STEVENS WAY NE,1,SEATTLE,98195,WA, 4060 GEORGE WASHINGTON LN NE,1,SEATTLE,98195,WA,525,8:45,,530,8:50,,5,0.17,4.0,2.0,25,2,17,7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30397801,3,3
889,B19033,303978,30397807,7,9,,5,PART-TIME JOB @ HEALTH SCIENCES,BUS STOP,47.650702,-122.309098,47.652145,-122.308498, 1937 NE PACIFIC ST,1,SEATTLE,98195,WA,STEVENS WAY / GARFIELD LN,1,SEATTLE,98195,WA,915,15:15,,920,15:20,,5,0.1,3.0,2.0,10,3,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30397804,3,3
887,B19034,303978,30397808,8,9,,5,BUS STOP,LYNNWOOD TRANSIT CENTER,47.652145,-122.308498,47.815268,-122.295405,STEVENS WAY / GARFIELD LN,1,SEATTLE,98195,WA,20100 48TH AVE W,4,LYNNWOOD,98036,WA,930,15:30,,960,16:00,,30,13.12,19.0,26.0,5,1,1,8,1.0,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,43.0,,,,,,7.0,18-Nov-14,30397804,3,3
888,B19035,303978,30397809,9,9,1.0,5,LYNNWOOD TRANSIT CENTER,HOME (OFF-CAMPUS),47.815268,-122.295405,47.832165,-122.292889,20100 48TH AVE W,4,LYNNWOOD,98036,WA,18320 44TH AVE W,4,LYNNWOOD,98037,WA,965,16:05,,985,16:25,,20,1.36,5.0,4.0,635,1,1,1,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,18-Nov-14,30397804,3,3
1725,B19096,303993,30399303,3,17,,5,HOME (OFF-CAMPUS),BUS STOP,47.544677,-122.376443,47.548318,-122.376369,35TH AVE SW / SW MORGAN ST,1,SEATTLE,98126,WA,35TH AVE SW / SW RAYMOND ST,1,SEATTLE,98126,WA,445,7:25,,455,7:35,,10,0.25,0.0,2.0,0,1,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30399301,3,3
1723,B19097,303993,30399304,4,17,,5,BUS STOP,BUS STOP,47.548318,-122.376369,47.606584,-122.336436,35TH AVE SW / SW RAYMOND ST,1,SEATTLE,98126,WA,2ND AVE / SENECA ST,1,SEATTLE,98101,WA,455,7:35,,475,7:55,,20,6.03,10.0,18.0,0,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,141.0,,,,,,6.0,18-Nov-14,30399301,3,3
1724,B19098,303993,30399305,5,17,,5,BUS STOP,CLASS 1,47.606584,-122.336436,47.65663,-122.309154,2ND AVE / SENECA ST,1,SEATTLE,98101,WA, 4069 SPOKANE LN,1,SEATTLE,98195,WA,475,7:55,,500,8:20,,25,5.43,10.0,13.0,120,15,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,121.0,,,,,,7.0,18-Nov-14,30399301,3,3
1978,B19103,303993,30399310,10,17,,5,LAB,BUS STOP,47.651092,-122.310544,47.652344,-122.311231, 1705 NE PACIFIC ST,1,SEATTLE,98195,WA, 1205 NE PACIFIC ST,1,SEATTLE,98105,WA,920,15:20,,930,15:30,,10,0.33,1.0,2.0,5,2,15,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30399305,4,4
1976,B19104,303993,30399311,11,17,,5,BUS STOP,BUS STOP,47.652344,-122.311231,47.609748,-122.337795, 1205 NE PACIFIC ST,1,SEATTLE,98105,WA,PIKE ST / 3RD AVE,1,SEATTLE,98101,WA,935,15:35,,970,16:10,,35,4.16,8.0,7.0,0,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,102.0,,,,,,7.0,18-Nov-14,30399305,4,4
1975,B19105,303993,30399312,12,17,,5,BUS STOP,BUS STOP,47.609748,-122.337795,47.568965,-122.370781,PIKE ST / 3RD AVE,1,SEATTLE,98101,WA, 2964 SW AVALON WAY,1,SEATTLE,98126,WA,970,16:10,,985,16:25,,15,4.5,8.0,18.0,0,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,63.0,,,,,,6.0,18-Nov-14,30399305,4,4
1977,B19106,303993,30399313,13,17,,5,BUS STOP,HOME (OFF-CAMPUS),47.568965,-122.370781,47.544677,-122.376443, 2964 SW AVALON WAY,1,SEATTLE,98126,WA,35TH AVE SW / SW MORGAN ST,1,SEATTLE,98126,WA,985,16:25,,1020,17:00,,35,1.84,4.0,3.0,70,15,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30399305,4,4
2028,B19198,304011,30401103,3,6,,5,HOME (OFF-CAMPUS),CONVENTION CENTER STATION,47.611272,-122.324283,47.61422,-122.331795, 1215 SENECA ST,1,SEATTLE,98101,WA,PINE ST / 9TH AVE,1,SEATTLE,98101,WA,930,15:30,,945,15:45,,15,0.78,3.0,3.0,25,1,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30401102,3,3
2027,B19199,304011,30401104,4,6,,5,CONVENTION CENTER STATION,UNIVERSITY DISTRICT,47.61422,-122.331795,47.657406,-122.312946,PINE ST / 9TH AVE,1,SEATTLE,98101,WA, 4116 UNIVERSITY WAY NE,1,SEATTLE,98105,WA,970,16:10,,980,16:20,,10,4.33,8.0,26.0,0,15,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,121.0,,,,,,7.0,18-Nov-14,30401102,3,3
2029,B19200,304011,30401105,5,6,,5,UNIVERSITY DISTRICT,"COMMUNICATIONS BUILDING, UW",47.657406,-122.312946,47.657048,-122.305271, 4116 UNIVERSITY WAY NE,1,SEATTLE,98105,WA, 4109 W STEVENS WAY NE,1,SEATTLE,98195,WA,980,16:20,,990,16:30,,10,0.36,4.0,3.0,300,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30401102,3,3
23,B19238,304019,30401901,1,15,,5,HOME (OFF-CAMPUS),PARKING LOT,47.160693,-122.488217,47.658371,-122.287188,10624 IRENE AVE SW,3,LAKEWOOD,98499,WA, 3799 NE 41ST ST,1,SEATTLE,98105,WA,485,8:05,,565,9:25,,80,44.3,67.0,33.0,0,1,2,1,,1.0,,,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,1.0,18-Nov-14,30401901,4,4
25,B19240,304019,30401902,2,15,,5,PARKING LOT,BUS STOP,47.658371,-122.287188,47.661316,-122.2937, 3799 NE 41ST ST,1,SEATTLE,98105,WA,NE 45TH ST / UNION BAY PL NE,1,SEATTLE,98105,WA,565,9:25,,575,9:35,,10,0.37,3.0,3.0,5,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30401901,4,4
24,B19241,304019,30401903,3,15,,5,BUS STOP,CAMPUS,47.661316,-122.2937,47.656857,-122.304871,NE 45TH ST / UNION BAY PL NE,1,SEATTLE,98105,WA,THE HUB ACCESS WALK,1,SEATTLE,98195,WA,580,9:40,,590,9:50,,10,0.69,3.0,4.0,0,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,88.0,,,,,,7.0,18-Nov-14,30401901,4,4
26,B19242,304019,30401904,4,15,,5,CAMPUS,LECTURE 1,47.656857,-122.304871,47.65647,-122.305724,THE HUB ACCESS WALK,1,SEATTLE,98195,WA, 2023 KING LN,1,SEATTLE,98195,WA,590,9:50,,595,9:55,,5,0.08,0.0,1.0,25,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30401901,4,4
30,B19248,304019,30401910,10,15,,5,BACK TO LECTURE3 (LAB),BUS STOP,47.656601,-122.307082,47.656942,-122.304743, 1911 SKAGIT LN,1,SEATTLE,98195,WA,  331 W STEVENS WAY NE,1,SEATTLE,98195,WA,1140,19:00,,1150,19:10,,10,0.23,1.0,1.0,10,17,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30401905,4,4
28,B19249,304019,30401911,11,15,,5,BUS STOP,BUS STOP,47.656942,-122.304743,47.661088,-122.292069,  331 W STEVENS WAY NE,1,SEATTLE,98195,WA, 3201 NE 45TH ST,1,SEATTLE,98105,WA,1160,19:20,,1170,19:30,,10,0.77,3.0,5.0,0,1,1,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,124.0,,,,,,7.0,18-Nov-14,30401905,4,4
29,B19250,304019,30401912,12,15,,5,BUS STOP,WALKED TO CAR,47.661088,-122.292069,47.658367,-122.287236, 3201 NE 45TH ST,1,SEATTLE,98105,WA, 3799 NE 41ST ST,1,SEATTLE,98105,WA,1170,19:30,,1180,19:40,,10,0.4,1.0,2.0,0,1,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30401905,4,4
27,B19251,304019,30401913,13,15,,5,WALKED TO CAR,HOME (OFF-CAMPUS),47.658367,-122.287236,47.160693,-122.488217, 3799 NE 41ST ST,1,SEATTLE,98105,WA,10624 IRENE AVE SW,3,LAKEWOOD,98499,WA,1180,19:40,,1230,20:30,,50,43.99,50.0,53.0,30,1,1,1,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,18-Nov-14,30401905,4,4
874,B19255,304020,30402001,1,10,,5,HOME (OFF-CAMPUS),REDMOND LIBRARY PARK & RIDE,47.75063,-122.038105,47.678952,-122.128046,16901 226TH AVE NE,1,WOODINVILLE,98077,WA,15990 NE 85TH ST,1,REDMOND,98052,WA,480,8:00,,510,8:30,,30,9.95,18.0,20.0,15,1,2,1,,1.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,18-Nov-14,30402001,3,3
873,B19256,304020,30402002,2,10,,5,REDMOND LIBRARY PARK & RIDE,BUS STOP,47.678952,-122.128046,47.656678,-122.312695,15990 NE 85TH ST,1,REDMOND,98052,WA, 1400 NE CAMPUS PKWY,1,SEATTLE,98105,WA,525,8:45,,560,9:20,,35,13.21,20.0,23.0,0,2,2,8,2.0,,,,,,,,,,,,,1.0,1.0,12.0,,,,,,398.0,,,,,,7.0,18-Nov-14,30402001,3,3
875,B19257,304020,30402003,3,10,,5,BUS STOP,LOEW HALL,47.656678,-122.312695,47.654281,-122.304453, 1400 NE CAMPUS PKWY,1,SEATTLE,98105,WA,E STEVENS WAY NE / JEFFERSON RD NE,1,SEATTLE,98195,WA,560,9:20,,570,9:30,,10,0.75,3.0,5.0,110,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18-Nov-14,30402001,3,3
