hhid,personid,pernum,person_should_take_diary,person_diary_status,proxy,resptype,age,relationship,gender,employment,jobs_count,worker,student,school,education,smartphone,license,vehicle,tollfreq,school_freq,trips_yesno,numtrips,loc_start,loc_end,no_travel,noneed_dayoff,noneed_telecommute,noneed_workhomenoapay,noneed_kidsvacation,noneed_other,unable_notransport,unable_sick,unable_visitor,unable_other,added_trip_flag,added_loop,added_quick,added_stop,added_dropoff,added_parking,added_other,typical,purchase,telecommute,telecommute_hours,transit_freq,bike_freq,walk_freq,transitpay_orca,transitpay_cash,transitpay_tickets,transitpay_upass,transitpay_permit,transitpay_flex,transitpay_access,transitpay_school,transitpay_govt,transitpay_other,transitpay_dontknow,transitpay_other_specify,transit_subsidy,hours_work,commute_freq,telecommute_freq,commute_dur,selfemp_dur,drive_living,night_shift,choose_work,choose_weather,benefits_flextime,benefits_compressed,benefits_parking,benefits_transit,benefits_commute,prev_work_wa,prev_work_loc_city,prev_work_loc_st,prev_work_loc_zip,prev_work_loc_x,smartphone_type,smartphone_type6_r,smartphone_dr,smartphone_dr14_r,smartphone_ip,smartphone_ip9_r,website_use,phonenumber_use,apps_use,alerts_use,socialmedia_use,radio_use,tv_use,gps_use,web_bing,web_google,web_mapquest,web_traffic,web_wsdot,web_county,web_city,web_transit,web_other,web_other_specify,apps_seattletraffic,apps_waze,apps_wsdot,apps_onebusaway,apps_inrix,apps_carshare,apps_taxi,apps_other,apps_other_specify,info_travelroutes,info_traveltime,info_congestion,info_arrivaltime,info_transitoptions,info_parking,info_carshare,info_other,info_other_specify,impact_sametrip,impact_earlier,impact_later,impact_diffroute,impact_smallchange,impact_diffmode,impact_postpone,impact_order,wbt_transitsafety,wbt_transitfreq,wbt_reliability,wbt_bikesafety,wbt_walksafety,wbt_other,wbt_other_specify,wbt_none,wbt_na,carpool_gascost,carpool_parkingcost,carpool_tolls,carpool_hov,transit_avail,carpool_other,carpool_other_specify,carpool_none,carpool_na,expwt_2,dataset
14102991,1410299101,1,1,1,1,1,7,0,1,1,1,1,1,,3,1,1,1,5,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,6,7,6,,,,,,,,,,,,,,3,2,9,1,,1,1,1,1,1,1,1,1,1,1,,,,,4,,,,,,4,7,7,7,7,7,7,7,0,0,0,0,1,0,0,0,0,,,,,,,,,,,1,1,0,1,1,0,0,0,,3,3,2,2,2,3,2,3,0,1,1,0,1,0,,0,0,,,,,,,,,,25.5993,main
14102991,1410299102,2,1,1,1,2,7,1,2,7,,0,1,,3,1,1,1,5,,1,2,1,1,,,,,,,,,,,1,1,0,0,0,0,0,1,2,,,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,25.5993,main
14102992,1410299201,1,1,1,1,1,12,0,1,6,,0,1,,7,3,1,1,6,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,1,,,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,104.6539,main
14102992,1410299202,2,1,1,3,2,11,1,2,6,,0,1,,7,3,1,1,6,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,1,,,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,15,,,,5,7,,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,,,,,,,,,,104.6539,main
14102993,1410299301,1,1,1,1,1,10,0,1,6,,0,1,,6,2,2,,5,,1,7,1,1,,,,,,,,,,,0,,,,,,,2,2,,,5,7,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,7,7,3,7,3,0,1,0,0,0,1,0,0,0,,,,,,,,,,,1,1,1,0,0,0,0,0,,5,2,2,2,3,3,3,2,0,0,0,0,0,0,,1,0,,,,,,,,,,42.3493,main
14102994,1410299401,1,1,1,1,1,10,0,2,6,,0,1,,7,3,1,1,5,,1,2,3,3,,,,,,,,,,,0,,,,,,,1,2,,,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,10,,3,7,7,7,7,7,7,7,0,1,1,0,0,0,0,1,0,,,,,,,,,,,1,1,0,0,0,0,0,0,,2,2,2,2,2,2,3,2,0,1,0,0,0,0,,0,0,,,,,,,,,,24.126,main
14102994,1410299402,2,1,1,1,2,10,1,1,6,,0,1,,7,1,1,1,5,,1,5,3,3,,,,,,,,,,,0,,,,,,,2,2,,,4,7,3,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,,0,0,24.126,main
14102995,1410299501,1,1,1,1,1,8,0,1,1,2,1,1,,6,3,1,1,6,,1,5,1,1,,,,,,,,,,,0,,,,,,,2,2,1,,7,7,7,,,,,,,,,,,,,,3,2,10,4,,1,2,1,1,1,1,1,1,1,1,,,,,2,,,,5,,2,7,2,7,7,7,7,7,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,1,0,,0,1,0,1,0,0,0,0,,2,1,3,2,5,2,2,3,0,1,1,1,0,0,,0,0,0,0,0,0,1,0,,0,0,139.1763,main
14102996,1410299601,1,1,1,1,1,6,0,1,1,1,1,1,,6,1,1,,6,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,2,1,1,1,0,0,0,0,0,0,0,0,0,0,,5,3,2,9,1,,1,1,1,2,1,1,1,1,1,2,Reno,NV,,0,7,,,,,,4,7,,7,7,5,6,6,1,0,1,0,0,0,0,1,0,,,,,,,,,,,1,0,1,1,1,0,0,0,,1,1,5,2,2,1,3,5,1,1,1,0,1,0,,0,0,,,,,,,,,,73.5973,main
14102997,1410299701,1,1,1,1,1,11,0,1,6,,0,1,,7,2,1,1,5,,1,8,1,1,,,,,,,,,,,1,0,0,0,0,0,1,2,2,,,5,7,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,7,7,4,5,6,0,0,1,0,0,1,1,0,0,,,,,,,,,,,1,1,1,1,1,1,0,0,,3,2,5,3,2,2,2,3,1,1,1,0,1,0,,0,0,,,,,,,,,,23.7252,main
14102997,1410299702,2,1,1,2,2,10,1,2,6,,0,1,,7,3,1,2,5,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,,,3,7,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,5,7,6,7,7,5,3,7,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,,2,1,4,2,2,4,4,4,0,0,0,0,0,1,Elevated or tunnel mass transit.  Mass transit within regular traffic makes no sense.,0,0,,,,,,,,,,23.7252,main
14102998,1410299801,1,1,1,1,1,10,0,2,6,,0,1,,6,1,1,1,5,,1,10,1,1,,,,,,,,,,,0,,,,,,,1,2,,,5,7,5,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,4,7,3,7,7,4,3,7,0,1,0,0,1,0,0,0,0,,0,0,1,1,0,0,1,0,,1,1,1,1,1,0,0,0,,3,2,3,2,1,2,3,2,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,,0,0,39.1948,main
14102999,1410299901,1,1,1,1,1,6,0,2,2,1,1,1,,6,1,1,1,4,,1,6,1,1,,,,,,,,,,,0,,,,,,,2,2,1,,5,2,3,1,0,0,0,0,0,0,0,0,0,0,,3,3,2,9,1,,1,2,2,2,3,1,3,3,3,1,,,,,,,,,,,7,7,,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,78.4163,main
14103000,1410300001,1,1,1,1,1,12,0,2,6,,0,1,,3,3,2,,7,,2,0,1,1,1,0,0,1,0,0,,,,,0,,,,,,,1,2,,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,7,3,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,237.6637,main
14103001,1410300101,1,1,1,1,1,10,0,2,2,1,1,1,,6,3,1,1,5,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,6,6,3,,,,,,,,,,,,,,6,6,9,6,,2,1,3,1,2,1,3,1,1,,,,,,,,,,,,4,7,,7,7,3,3,7,0,1,1,0,0,0,0,0,0,,,,,,,,,,,1,1,0,0,0,0,0,0,,5,5,5,5,5,5,5,5,0,0,0,0,0,1,I'm retired,0,0,,,,,,,,,,70.5618,main
14103001,1410300102,2,1,1,1,2,10,1,1,6,,0,1,,7,3,1,2,4,,1,7,1,1,,,,,,,,,,,0,,,,,,,2,2,,,5,2,6,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,6,,5,7,6,7,6,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,1,0,70.5618,main
14103002,1410300201,1,1,1,1,1,8,0,1,1,1,1,1,,7,1,1,2,5,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,1,1,,2,6,1,1,0,0,0,0,0,0,0,0,1,0,Ferry monthly pass,3,2,2,7,1,,1,1,1,2,4,4,2,3,2,1,,,,,2,,,,1,,3,7,5,7,6,7,7,7,0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,1,1,0,0,0,1,Ferry system alerts,2,2,2,3,2,5,2,5,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,1,0,253.2928,main
14103002,1410300202,2,1,1,2,2,7,1,2,1,1,1,1,,7,1,1,2,5,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,1,1,,2,7,1,1,0,0,0,0,0,0,0,0,1,0,Monthly ferry pass,3,2,2,7,1,,1,1,2,2,4,4,4,3,2,1,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,,,,,,,,,,253.2928,main
14103002,1410300203,3,1,1,2,3,4,2,1,,0,0,,3,,1,2,,6,2,1,4,1,1,,,,,,,,,,,0,,,,,,,1,,,,5,6,1,1,0,0,0,0,0,0,0,0,0,0,,5,,,,,,,,,,,,,,,,,,,,1,,14,LG Spectrum,,,5,6,5,7,7,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,253.2928,main
14103003,1410300301,1,1,1,1,1,10,0,1,6,,0,1,,5,1,1,1,5,,1,3,1,1,,,,,,,,,,,1,0,0,0,0,0,1,1,2,,,5,7,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,5,7,5,6,7,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,,0,0,,,,,,,,,,58.5032,main
14103004,1410300401,1,1,1,1,1,10,0,2,6,,0,1,,7,1,1,1,5,,1,9,1,1,,,,,,,,,,,0,,,,,,,1,2,,,5,7,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,1,0,129.2412,main
14103005,1410300501,1,1,1,1,1,8,0,1,1,1,1,1,,3,3,1,1,5,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,3,5,,,,,,,,,,,,,,2,3,9,1,,1,1,1,3,1,3,3,1,1,1,,,,,,,,,,,3,7,,6,7,7,7,7,0,1,0,0,0,0,0,1,0,,,,,,,,,,,0,1,0,1,0,0,0,0,,3,2,4,4,2,3,3,4,0,0,1,0,0,0,,0,0,,,,,,,,,,256.193,main
14103005,1410300502,2,1,1,2,2,7,6,2,7,,0,1,,2,3,2,,6,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,,,6,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,,,,5,7,2,7,5,7,6,6,,,,,,,,,,,0,0,0,1,0,0,0,0,,1,1,0,1,0,0,0,0,,3,2,3,1,3,4,3,2,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,1,256.193,main
14103006,1410300601,1,1,1,1,1,6,0,2,1,1,1,1,,6,1,1,,5,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,1,1,,2,6,4,1,0,0,0,0,0,0,0,0,0,0,,3,2,2,8,2,,1,1,2,1,4,1,2,3,3,3,,,,,2,,,,1,,3,1,1,1,1,3,2,7,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,1,1,0,0,0,1,0,0,,1,1,1,3,1,4,4,2,0,1,1,0,0,0,,0,0,1,0,0,1,0,0,,0,0,255.7775,main
14103007,1410300701,1,1,1,1,1,6,0,1,1,1,1,1,,6,1,1,2,3,,1,5,1,1,,,,,,,,,,,1,1,1,0,1,0,0,1,2,1,,4,3,3,1,0,0,0,0,0,0,0,0,0,0,,3,2,1,2,1,,1,1,3,1,3,1,3,3,3,2,,,,1,4,,,,,,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,,0,0,1,0,1,0,0,0,,0,0,118.7951,main
14103007,1410300702,2,1,1,2,2,6,4,1,1,1,1,1,,7,1,1,1,6,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,6,6,6,,,,,,,,,,,,,,2,2,10,3,,1,1,2,1,3,1,3,3,3,1,,,,,4,,,,,,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,118.7951,main
14103008,1410300801,1,1,1,1,1,7,0,2,1,1,1,1,,7,1,1,1,4,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,2,2,5,7,5,1,0,0,0,0,0,0,0,0,0,0,,3,2,2,7,1,,1,1,1,1,3,1,4,3,2,1,,,,,2,,,,4,,7,7,3,7,7,7,7,7,,,,,,,,,,,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,,5,3,3,3,4,2,4,3,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,1,0,120.6046,main
14103008,1410300802,2,1,1,3,2,7,6,2,1,1,1,1,,6,1,1,99,1,,1,2,1,1,,,,,,,,,,,0,,,,,,,2,2,1,,2,4,6,1,0,0,0,0,0,0,0,0,0,0,,3,2,2,9,1,,1,1,1,3,1,1,4,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.6046,main
14103008,1410300803,3,0,0,,3,1,2,1,,,0,,1,,,,,,,1,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,5,,7,7,2,7,5,0,1,1,0,1,0,0,0,0,,,,,,,,,,,1,1,1,0,0,0,0,0,,5,2,3,2,1,5,5,5,0,0,0,0,0,1,I would take transit almost daily if there was a route that went from my neighborhood to Northgate and back. I would bike if our company had a shower.,0,0,0,0,0,0,0,1,If there was an route that went from 85th to the Northgate station or I changed jobs to a downtown location.,0,0,120.6046,main
14103009,1410300901,1,1,1,1,1,8,0,2,1,1,1,1,,6,2,1,2,5,,1,3,1,1,,,,,,,,,,,1,0,0,1,0,0,0,2,1,2,2,6,4,1,,,,,,,,,,,,,,1,2,8,4,,1,1,2,2,3,1,3,1,1,1,,,,,2,,,,3,,4,7,4,7,7,7,7,7,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,google maps,1,1,0,0,0,0,0,0,,2,2,2,1,2,4,4,1,0,1,1,0,0,0,,0,0,,,,,,,,,,178.0313,main
14103010,1410301001,1,1,1,1,1,7,0,2,5,,0,1,,7,1,1,1,5,,1,6,1,1,,,,,,,,,,,0,,,,,,,2,1,,,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,7,7,1,7,7,7,7,7,,,,,,,,,,,0,0,0,0,0,0,0,1,google maps,1,1,0,0,0,0,0,0,,4,1,4,2,2,4,4,4,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,179.7552,main
14103010,1410301002,2,1,1,3,2,6,1,1,1,1,1,1,,7,1,1,2,5,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,2,6,7,7,7,,,,,,,,,,,,,,1,1,6,2,,1,2,1,1,1,1,1,1,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.7552,main
14103010,1410301003,3,0,0,,3,1,2,2,,,0,,2,,,,,,,1,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.7552,main
14103010,1410301004,4,0,0,,3,1,2,2,,,0,,8,,,,,,,1,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,T-Mobile MyTouch,,,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,1,179.7552,main
14103011,1410301101,1,1,1,1,1,9,0,2,1,1,1,1,,7,1,1,1,6,,1,2,1,1,,,,,,,,,,,0,,,,,,,2,2,2,8,5,2,2,1,0,0,0,0,0,0,0,0,0,0,,5,3,3,6,6,,1,1,1,2,3,1,1,1,2,,,,,,,,,,,,3,7,,7,7,7,7,7,0,0,0,0,0,0,0,0,1,OneBusAway,,,,,,,,,,0,0,0,1,0,0,0,0,,5,2,2,5,5,2,5,5,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,1,0,105.9681,main
14103011,1410301102,2,1,1,1,2,9,1,1,2,1,1,1,,7,3,1,1,6,,1,6,1,1,,,,,,,,,,,0,,,,,,,2,2,1,,5,3,2,1,0,0,0,0,0,0,0,0,0,0,,3,3,3,7,3,,1,1,2,2,3,1,1,3,3,1,,,,,3,,,,,,3,7,4,7,7,7,7,7,0,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,,0,0,1,1,0,0,0,0,,2,2,2,3,5,5,2,5,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,105.9681,main
14103012,1410301201,1,1,1,1,1,7,0,1,1,1,1,1,,6,1,1,99,1,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,2,2,2,5,2,1,0,0,0,0,0,0,0,0,0,0,,4,2,2,7,6,,1,1,3,1,3,2,1,3,2,,,,,,3,,,,,,5,7,5,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,,0,1,156.0431,main
14103012,1410301202,2,1,1,3,2,7,1,2,3,1,1,1,,7,1,1,1,4,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,2,2,5,2,2,0,1,0,0,0,0,0,0,0,0,0,,,5,4,2,3,4,1,1,2,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0431,main
14103012,1410301203,3,0,0,,3,1,2,1,,,0,,2,,,,,,,2,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0431,main
14103012,1410301204,4,0,0,,3,1,2,1,,,0,,7,,,,,,,2,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,5,7,5,7,7,5,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,1,156.0431,main
14103013,1410301301,1,1,1,1,1,8,0,1,1,1,1,1,,6,1,1,1,6,,1,9,1,1,,,,,,,,,,,0,,,,,,,2,2,2,8,5,6,1,0,1,0,0,0,0,0,0,0,0,0,,,3,2,8,5,,1,1,2,1,3,2,3,2,3,,,,,,2,,,,4,,6,7,7,7,7,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,1,0,321.6275,main
14103013,1410301302,2,1,1,3,2,8,1,2,1,1,1,1,,7,1,1,2,4,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,5,6,1,0,1,0,0,0,0,0,0,0,0,0,,,1,2,9,3,,1,1,1,2,1,1,3,1,1,1,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,321.6275,main
14103013,1410301303,3,1,1,3,3,4,2,2,,1,0,,3,,1,1,3,5,2,1,4,1,1,,,,,,,,,,,0,,,,,,,1,,,,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,321.6275,main
14103013,1410301304,4,1,1,3,3,4,2,1,,0,0,,3,,1,2,,6,2,1,3,1,1,,,,,,,,,,,0,,,,,,,2,,,,5,6,6,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,6,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,,0,0,,,,,,,,,,321.6275,main
14103014,1410301401,1,1,1,1,1,7,0,2,2,1,1,1,,7,1,1,1,7,,1,4,1,1,,,,,,,,,,,0,,,,,,,2,2,2,4,6,7,3,,,,,,,,,,,,,,5,9,,,,1,1,1,1,3,1,1,1,1,,,,,,4,,,,,,3,6,3,7,7,3,7,7,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,1,1,1,0,0,0,0,0,,1,2,2,2,1,3,3,3,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,,1,0,303.7593,main
14103014,1410301402,2,1,1,3,2,8,1,1,1,1,1,1,,7,1,1,2,1,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,6,5,4,,,,,,,,,,,,,,2,2,8,6,,1,1,2,1,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,,0,0,,,,,,,,,,303.7593,main
14103014,1410301403,3,1,1,3,3,2,2,2,,,0,,3,,,,,,2,1,4,1,1,,,,,,,,,,,1,0,0,0,0,0,1,1,,,,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,,0,0,,,,,,,,,,303.7593,main
14103014,1410301404,4,1,1,3,3,2,2,1,,,0,,3,,,,,,2,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,,,6,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,5,7,3,7,7,3,5,5,,,,,,,,,,,0,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,2,2,2,2,2,4,3,2,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,,1,0,303.7593,main
14103015,1410301501,1,1,1,1,1,7,0,2,1,1,1,1,,7,1,1,1,5,,1,5,1,1,,,,,,,,,,,0,,,,,,,2,2,1,,6,6,3,,,,,,,,,,,,,,2,2,9,6,,2,1,2,1,3,3,3,1,1,,,,,,2,,,,4,,7,7,5,7,7,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,,0,0,,,,,,,,,,53.2828,main
14103015,1410301502,2,1,1,2,2,7,1,1,7,,0,3,5,6,1,1,2,6,2,1,3,1,1,,,,,,,,,,,1,0,0,0,0,0,1,2,2,,,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2828,main
14103015,1410301503,3,0,0,,3,1,2,1,,,0,,1,,,,,,,1,3,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,,,,3,7,3,7,7,3,7,6,0,1,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,1,1,1,0,0,0,0,0,,4,4,1,2,1,4,2,5,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,1,0,53.2828,main
14103016,1410301601,1,1,1,1,1,7,0,1,1,1,1,1,,7,1,1,1,2,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,5,3,,,,,,,,,,,,,,3,2,9,5,,1,2,3,1,3,1,2,2,2,,,,,,1,,2,,,,7,7,7,7,7,7,7,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,5,5,5,5,5,5,5,5,0,0,0,0,0,0,,1,0,,,,,,,,,,144.1271,main
14103016,1410301602,2,1,1,1,2,7,6,2,1,1,1,1,,7,1,1,2,4,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,2,8,7,4,3,,,,,,,,,,,,,,3,9,,,,1,1,1,1,1,1,1,1,1,,,,,,2,,,,4,,5,7,7,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,"Closer bus stop to my house, 1/2 mile now",0,0,,,,,,,,,,144.1271,main
14103017,1410301701,1,1,1,2,1,8,0,2,4,,0,1,,7,1,1,1,5,,1,5,1,1,,,,,,,,,,,0,,,,,,,2,2,,,5,7,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,6,7,7,3,7,5,6,7,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,0,0,,2,2,2,2,2,2,2,2,1,1,1,0,1,1,"Guarantee that the bus would have room for me and I wouldn't need to wait for the next bus. Also, space to park in the park and ride lot",0,0,0,0,0,0,1,1,Walking to/from the bus felt safe at night & place to park,0,0,142.207,main
14103017,1410301702,2,1,1,1,2,9,1,2,1,1,1,1,,6,1,1,2,5,,1,5,1,1,,,,,,,,,,,0,,,,,,,2,2,2,2,5,7,3,1,0,0,0,0,0,0,0,0,0,0,,4,2,2,7,5,,1,2,3,2,3,1,3,3,1,,,,,,,,,,,,7,5,,7,7,7,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,142.207,main
