hhid,traveldate,dayofweek,hhnumtrips,vehicle_count,hhsize,numadults,numchildren,numworkers,lifecycle,hh_income_detailed,hh_income_followup,hh_income_broad,hh_income_detailed_imp,hh_income_samp_est,sample_segname,h_city,h_zip,address_use_flag,h_segname,h_segname_wgt,h_county_name,h_district_name,h_rgc_name,h_school_district_name,h_uv_name,h_uv_group,h_tract,h_bg,h_puma12,res_months,res_dur,rent_own,res_type,res_factors_hhchange,res_factors_afford,res_factors_school,res_factors_walk,res_factors_space,res_factors_closefam,res_factors_transit,res_factors_hwy,res_factors_30min,prev_rent_own,prev_res_type,prev_home_wa,prev_home_loc_city,prev_home_loc_st,prev_home_loc_zip,prev_home_loc_x,cityofseattle,expwt_2,dataset
14104485,5/20/2014,Tuesday,8,4,4,4,0,4,6,10,,5,10,5,OS_MI,SEATTLE,98103,reported,OS_MI,OS_MI,King,North Seattle-Shoreline,,Seattle School District,,,53033004900,530330049005,11601,1,4,2,2,1,4,1,4,1,5,3,4,4,2,1,1,,,,,0,234.2563,main
14104486,5/20/2014,Tuesday,4,2,2,2,0,2,7,9,,5,9,4,OS_MI,SEATTLE,98105,reported,OS_MI,OS_MI,King,North Seattle-Shoreline,,Seattle School District,,,53033004400,530330044001,11602,1,6,1,1,1,3,2,4,3,4,1,2,4,,,,,,,,0,56.2516,main
14104487,5/20/2014,Tuesday,10,2,3,2,1,2,1,7,,5,7,5,OS_MI,SEATTLE,98107,sampleprovider,OS_MI,OS_MI,King,North Seattle-Shoreline,,Seattle School District,,,53033004700,530330047002,11601,1,5,1,2,2,5,4,5,2,3,3,3,4,,,,,,,,0,105.0898,main
14104488,5/20/2014,Tuesday,12,2,3,2,1,2,1,5,,3,5,1,OS_MI,SEATTLE,98103,reported,OS_MI,OS_MI,King,North Seattle-Shoreline,,Seattle School District,,,53033002800,530330028004,11601,1,3,2,1,3,5,2,5,5,5,5,4,5,2,3,2,New Orleans,LA,,0,0,193.8553,main
14104489,5/20/2014,Tuesday,6,1,2,2,0,2,8,7,,5,7,4,OS_MI,SEATTLE,98122,reported,OS_MI,UVOS_MI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Pike/Pine,10,53033007500,530330075004,11604,1,5,1,5,1,2,1,5,4,2,5,4,5,,,,,,,,0,32.8492,main
14104490,5/20/2014,Tuesday,2,1,1,1,0,1,3,7,,5,7,4,OS_MI,SEATTLE,98102,reported,OS_MI,UVOS_MI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Capitol Hill,9,53033007401,530330074012,11603,1,3,2,5,3,4,1,5,2,1,5,1,3,2,5,2,Miami Beach,FL,,0,0,40.9613,main
14104491,5/20/2014,Tuesday,8,1,1,1,0,1,4,5,,3,5,4,OS_MI,SEATTLE,98102,reported,OS_MI,UVOS_MI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Capitol Hill,9,53033007401,530330074014,11603,1,1,2,5,3,4,1,5,2,4,5,1,4,2,5,1,,,,,0,50.7435,main
14104492,5/20/2014,Tuesday,7,0,1,1,0,0,4,1,,1,1,,OS_MI,SEATTLE,98109,reported,OS_MI,UVOS_MI,King,Seattle CBD,Seattle South Lake Union,Seattle School District,South Lake Union,9,53033007300,530330073001,11603,1,1,2,5,3,4,3,5,4,4,5,1,3,2,5,1,,,,,0,94.6678,main
14104493,5/20/2014,Tuesday,4,1,1,1,0,0,4,1,,1,1,3,OS_MI,SEATTLE,98122,reported,OS_MI,UVOS_MI,King,Seattle CBD,,Seattle School District,23rd & Union-Jackson,14,53033008700,530330087003,11604,1,5,2,5,4,5,4,5,4,5,5,5,5,,,,,,,,0,115.8,main
14104494,5/20/2014,Tuesday,23,3,6,4,2,3,1,5,,3,5,3,OS_MI,SEATTLE,98144,reported,OS_MI,UVOS_MI,King,Seattle CBD,,Seattle School District,23rd & Union-Jackson,14,53033009000,530330090001,11604,1,1,1,1,5,5,5,3,5,3,5,3,5,2,1,1,,,,,0,1189.7393,main
14104495,5/20/2014,Tuesday,4,1,1,1,0,1,4,5,,3,5,3,OS_MI,SEATTLE,98144,reported,OS_MI,UVOS_MI,King,Seattle CBD,,Seattle School District,23rd & Union-Jackson,14,53033009000,530330090001,11604,1,6,1,5,1,5,1,5,3,4,5,4,5,,,,,,,,0,58.2563,main
14104496,5/20/2014,Tuesday,36,2,6,2,4,1,1,4,,2,4,6,OS_MI,KIRKLAND,98034,sampleprovider,OS_MI,OS_MI,King,East Side,,Lake Washington School District,,,53033021903,530330219035,11607,1,5,2,1,5,4,5,4,2,4,2,2,4,,,,,,,,0,1002.4237,main
14104497,5/20/2014,Tuesday,5,2,2,2,0,2,7,98,98,98,7,6,OS_MI,KIRKLAND,98034,reported,OS_MI,OS_MI,King,East Side,,Lake Washington School District,,,53033022005,530330220051,11607,1,7,1,1,3,5,4,4,5,3,5,4,4,,,,,,,,0,99.1141,main
14104498,5/20/2014,Tuesday,10,2,3,2,1,2,2,7,,5,7,4,OS_MI,SEATTLE,98144,reported,OS_MI,OS_MI,King,West-South Seattle,,Seattle School District,,,53033010002,530330100024,11605,1,5,1,1,3,5,4,4,3,1,3,1,5,,,,,,,,0,162.1463,main
14104499,5/20/2014,Tuesday,11,1,2,2,0,2,7,4,,2,4,4,OS_MI,SEATTLE,98118,reported,OS_MI,UVOS_MI,King,West-South Seattle,,Seattle School District,Columbia City,18,53033010300,530330103005,11604,1,4,2,1,3,5,3,5,5,5,5,4,5,2,1,1,,,,,0,71.8961,main
14104500,5/20/2014,Tuesday,25,1,3,2,1,2,2,9,,5,9,7,OS_MI,SEATTLE,98101,reported,OS_MI,UVOS_MI,King,Seattle CBD,Seattle Downtown,Seattle School District,Commercial Core,13,53033008100,530330081001,11603,1,6,1,5,3,4,4,5,1,4,5,2,4,,,,,,,,0,51.8707,main
14104501,5/20/2014,Tuesday,2,1,1,1,0,1,4,5,,3,5,5,OS_MI,STANWOOD,98292,reported,OS_MI,OS_MI,Snohomish,Suburban Snohomish,,Stanwood-Camano School District,,,53061053301,530610533011,11706,1,5,2,5,1,5,5,5,5,5,5,5,5,,,,,,,,0,244.6084,main
14104502,5/20/2014,Tuesday,5,1,1,1,0,1,4,4,,2,4,4,OS_MI,PUYALLUP,98372,reported,OS_MI,OS_MI,Pierce,South Pierce,,Puyallup School District,,,53053073407,530530734071,11506,1,2,1,1,3,5,3,4,4,5,3,3,4,2,6,1,,,,,0,197.4233,main
14104503,5/20/2014,Tuesday,2,1,1,1,0,0,4,1,,1,1,3,OS_MI,EVERETT,98201,reported,OS_MI,OS_MI,Snohomish,Everett-Lynwood-Edmonds,,Everett School District,,,53061040400,530610404001,11703,1,6,2,5,3,5,3,5,3,4,5,5,5,,,,,,,,0,193.6461,main
14104504,5/20/2014,Tuesday,4,1,1,1,0,1,4,5,,3,5,5,OS_MI,SEATTLE,98107,reported,OS_MI,UVOS_MI,King,North Seattle-Shoreline,,Seattle School District,Ballard,6,53033004700,530330047004,11601,1,7,1,1,1,5,3,5,5,4,4,3,4,,,,,,,,1,44.0777,main
14104505,5/20/2014,Tuesday,10,1,2,2,0,2,6,6,,4,6,5,OS_MI,SEATTLE,98119,reported,OS_MI,UVOS_MI,King,Seattle CBD,Seattle Uptown,Seattle School District,Uptown,8,53033007100,530330071001,11603,1,1,2,3,5,5,1,5,3,4,5,4,5,2,5,1,,,,,1,42.412,main
14104506,5/20/2014,Tuesday,10,1,2,1,1,1,2,4,,2,4,5,OS_MI,SEATTLE,98107,reported,OS_MI,UVOS_MI,King,North Seattle-Shoreline,,Seattle School District,Ballard,6,53033004700,530330047004,11601,1,2,2,5,5,5,5,5,2,5,3,1,3,2,5,1,,,,,1,112.8322,main
14104507,5/20/2014,Tuesday,9,2,2,2,0,2,6,5,,3,5,5,OS_MI,SEATTLE,98103,reported,OS_MI,UVOS_MI,King,North Seattle-Shoreline,,Seattle School District,Wallingford,5,53033005000,530330050003,11601,1,1,2,5,1,5,1,4,4,4,5,4,5,2,3,1,,,,,1,67.9107,main
14104508,5/20/2014,Tuesday,10,2,2,2,0,2,6,4,,2,4,,OS_MI,TACOMA,98409,reported,OS_MI,OS_MI,Pierce,Tacoma,Tacoma Mall,Tacoma Public Schools,,,53053062900,530530629001,11501,1,1,2,2,1,5,1,4,5,5,1,4,5,2,5,1,,,,,0,134.4649,main
14104509,5/20/2014,Tuesday,0,1,1,1,0,0,5,98,98,98,3,5,OS_MI,SILVERDALE,98383,reported,OS_MI,OS_MI,Kitsap,Kitsap,,Central Kitsap School District,,,53035091203,530350912032,11801,1,4,2,2,3,5,1,3,1,5,1,1,1,2,1,1,,,,,0,168.1951,main
14104510,5/20/2014,Tuesday,2,1,1,1,0,1,4,98,98,98,7,2,OS_MI,AUBURN,98002,reported,REG_MI,REG_MI,King,Renton-FedWay-Kent,,Auburn School District,,,53033030503,530330305032,11614,1,5,1,6,3,5,3,4,5,3,3,4,5,,,,,,,,0,250.0567,main
14104511,5/20/2014,Tuesday,9,1,3,2,1,2,2,2,,1,2,7,OS_MI,REDMOND,98052,reported,OS_MI,OS_MI,King,East Side,Redmond Downtown,Lake Washington School District,,,53033032309,530330323092,11607,2,1,2,5,1,4,5,5,4,3,3,4,3,2,5,1,,,,,0,578.8036,main
14104512,5/20/2014,Tuesday,20,2,3,2,1,1,1,7,,5,7,5,REG_HI,SEATTLE,98125,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033000600,530330006005,11601,1,1,1,1,4,5,4,4,4,4,1,4,5,2,5,1,,,,,0,227.5676,main
14104513,5/20/2014,Tuesday,7,1,1,1,0,1,4,6,,4,6,6,REG_HI,SEATTLE,98115,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033002400,530330024003,11602,1,6,1,1,3,4,3,5,5,5,4,4,5,,,,,,,,0,147.8715,main
14104514,5/20/2014,Tuesday,5,2,2,2,0,2,7,98,5,5,7,6,REG_HI,SEATTLE,98115,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033002500,530330025002,11602,1,6,1,1,1,5,5,5,5,4,5,1,4,,,,,,,,0,141.7232,main
14104515,5/20/2014,Tuesday,10,1,1,1,0,1,4,98,4,4,6,6,REG_HI,SEATTLE,98115,sampleprovider,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033002000,530330020003,11602,1,1,1,1,5,5,1,5,4,5,5,5,5,1,3,2,Somerville,MA,,0,0,147.8715,main
14104516,5/20/2014,Tuesday,7,1,1,1,0,1,4,5,,3,5,7,REG_HI,SEATTLE,98115,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033002200,530330022003,11602,2,7,1,1,1,5,1,5,5,2,2,2,5,,,,,,,,0,203.3772,main
14104517,5/20/2014,Tuesday,12,2,4,2,2,2,2,8,,5,8,6,REG_HI,SEATTLE,98117,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033002900,530330029003,11601,1,6,1,1,1,1,5,5,4,1,1,1,1,,,,,,,,0,299.3317,main
14104518,5/20/2014,Tuesday,17,2,4,2,2,2,2,7,,5,7,6,REG_HI,SEATTLE,98103,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033004600,530330046002,11601,1,6,1,1,3,4,5,5,3,4,3,3,4,,,,,,,,0,298.6929,main
14104519,5/20/2014,Tuesday,7,1,3,2,1,2,2,4,,2,4,7,OS_MI,SEATTLE,98121,reported,OS_MI,UVOS_MI,King,Seattle CBD,Seattle Downtown,Seattle School District,Belltown,12,53033008001,530330080011,11603,1,4,2,5,1,5,4,4,5,2,4,1,5,2,5,2,ATLANTA,GA,,0,1,121.0693,main
14104520,5/20/2014,Tuesday,8,0,2,2,0,1,6,5,,3,5,,OS_MI,SEATTLE,98122,sampleprovider,OS_LI,UVOS_LI,King,Seattle CBD,,Seattle School District,,,53033008700,530330087003,11604,1,5,2,3,4,5,3,4,4,4,5,4,5,,,,,,,,1,57.7036,main
14104521,5/20/2014,Tuesday,6,1,1,1,0,1,4,6,,4,6,7,OS_MI,SEATTLE,98144,reported,OS_MI,OS_MI,King,West-South Seattle,,Seattle School District,,,53033009500,530330095004,11604,1,7,1,1,3,3,3,5,3,4,5,4,3,,,,,,,,1,90.3671,main
14104522,5/20/2014,Tuesday,12,2,2,2,0,2,6,7,,5,7,,OS_MI,SEATTLE,98144,sampleprovider,REG_HI,REG_HI,King,West-South Seattle,,Seattle School District,,,53033009500,530330095004,11604,1,1,1,1,3,4,4,5,3,4,5,4,4,2,1,1,,,,,1,265.9752,main
14104523,5/20/2014,Tuesday,6,1,2,2,0,2,7,6,,4,6,5,OS_MI,SEATTLE,98116,sampleprovider,OS_MI,UVOS_MI,King,West-South Seattle,,Seattle School District,West Seattle Junction,15,53033010500,530330105004,11605,1,1,2,5,3,4,3,5,2,4,5,4,4,1,5,1,,,,,1,39.3402,main
14104524,5/20/2014,Tuesday,5,0,1,1,0,0,4,5,,3,5,,OS_MI,SEATTLE,98112,reported,OS_MI,UVOS_MI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Capitol Hill,9,53033007500,530330075002,11604,1,6,2,5,1,5,1,5,4,4,5,2,4,,,,,,,,1,40.6995,main
14104525,5/20/2014,Tuesday,10,1,1,1,0,1,3,6,,4,6,5,OS_MI,SEATTLE,98112,reported,OS_MI,UVOS_MI,King,Seattle CBD,,Seattle School District,Madison-Miller,14,53033007600,530330076001,11604,1,3,2,5,3,4,1,5,4,5,3,4,5,2,5,1,,,,,1,63.0718,main
14104526,5/20/2014,Tuesday,27,2,5,2,3,1,2,98,98,98,5,6,REG_HI,SEATTLE,98126,sampleprovider,REG_HI,REG_HI,King,West-South Seattle,,Seattle School District,,,53033011500,530330115002,11605,1,6,1,1,5,5,3,5,5,4,3,4,4,,,,,,,,0,1174.5704,main
14104527,5/20/2014,Tuesday,20,2,4,2,2,2,2,7,,5,7,6,REG_HI,SEATTLE,98116,reported,REG_HI,REG_HI,King,West-South Seattle,,Seattle School District,,,53033009800,530330098001,11605,1,5,1,1,4,4,4,5,4,4,4,4,4,,,,,,,,0,382.294,main
14104528,5/20/2014,Tuesday,6,1,2,2,0,2,6,7,,5,7,7,REG_HI,SEATTLE,98119,reported,REG_HI,REG_HI,King,Seattle CBD,,Seattle School District,,,53033005900,530330059005,11603,1,3,2,5,3,1,3,1,2,1,2,3,1,2,5,1,,,,,0,172.8563,main
14104529,5/20/2014,Tuesday,6,3,2,2,0,2,7,7,,5,7,7,REG_HI,SEATTLE,98116,sampleprovider,REG_HI,REG_HI,King,West-South Seattle,,Seattle School District,,,53033009701,530330097014,11605,1,5,1,1,1,5,1,5,5,4,5,1,5,,,,,,,,0,227.5361,main
14104530,5/20/2014,Tuesday,9,3,2,2,0,2,7,5,,3,5,7,REG_HI,SEATTLE,98144,reported,REG_HI,REG_HI,King,West-South Seattle,,Seattle School District,,,53033009500,530330095001,11604,1,7,1,1,5,5,3,4,5,4,1,3,5,,,,,,,,0,433.4296,main
14104531,5/20/2014,Tuesday,3,2,1,1,0,1,4,98,3,3,5,6,REG_HI,KENMORE,98028,reported,REG_HI,REG_HI,King,East Side,,Northshore School District,,,53033021600,530330216001,11606,1,7,1,1,4,5,4,5,5,4,3,4,4,,,,,,,,0,407.9702,main
14104532,5/20/2014,Tuesday,9,2,2,2,0,2,7,5,,3,5,5,REG_HI,SHORELINE,98133,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Shoreline School District,,,53033021000,530330210002,11606,1,6,1,1,1,5,1,4,4,1,5,4,5,,,,,,,,0,391.2829,main
14104533,5/20/2014,Tuesday,9,2,1,1,0,1,4,5,,3,5,7,REG_HI,BELLEVUE,98004,reported,REG_HI,REG_HI,King,East Side,,Bellevue School District,,,53033024000,530330240004,11608,1,6,2,4,3,5,3,4,5,4,4,2,4,,,,,,,,0,491.8596,main
14104534,5/20/2014,Tuesday,17,1,2,2,0,1,6,7,,5,7,7,REG_HI,REDMOND,98052,reported,REG_HI,REG_HI,King,East Side,,Lake Washington School District,,,53033022606,530330226062,11607,1,2,1,2,3,5,5,5,5,5,5,5,5,2,3,1,,,,,0,191.9354,main
14104535,5/20/2014,Tuesday,15,1,2,2,0,1,7,98,5,5,8,,REG_HI,REDMOND,98052,reported,REG_HI,REG_HI,King,East Side,,Lake Washington School District,,,53033022605,530330226052,11607,1,1,2,1,4,4,2,5,5,4,4,4,5,2,2,1,,,,,0,160.4795,main
14104536,5/20/2014,Tuesday,5,2,2,2,0,2,6,7,,5,7,7,REG_HI,KENMORE,98028,reported,REG_HI,REG_HI,King,East Side,,Northshore School District,,,53033022101,530330221013,11606,1,2,1,1,2,5,1,5,4,4,4,4,5,2,5,1,,,,,0,254.236,main
14104537,5/20/2014,Tuesday,2,1,1,1,0,0,5,5,,3,5,4,REG_HI,DES MOINES,98198,reported,REG_HI,REG_HI,King,West-South Seattle,,Highline School District,,,53033028700,530330287001,11611,1,7,1,1,5,4,4,2,4,3,2,3,4,,,,,,,,0,364.7742,main
14104538,5/20/2014,Tuesday,9,4,3,3,0,3,7,98,98,98,10,7,REG_HI,BURIEN,98166,sampleprovider,REG_HI,REG_HI,King,West-South Seattle,,Highline School District,,,53033027800,530330278002,11611,1,5,1,1,5,5,5,5,4,4,3,2,5,,,,,,,,0,995.0519,main
14104539,5/20/2014,Tuesday,6,2,2,2,0,2,8,7,,5,7,4,REG_HI,RENTON,98055,reported,REG_HI,REG_HI,King,Renton-FedWay-Kent,,Renton School District,,,53033025806,530330258063,11610,1,5,1,1,3,4,3,2,5,3,3,4,4,,,,,,,,0,315.4631,main
14104541,5/20/2014,Tuesday,4,3,2,2,0,1,8,6,,4,6,4,REG_HI,FEDERAL WAY,98003,sampleprovider,REG_HI,REG_HI,King,Renton-FedWay-Kent,,Federal Way School District,,,53033030005,530330300052,11612,1,7,1,1,2,5,3,4,2,2,5,4,4,,,,,,,,0,348.8087,main
14104542,5/20/2014,Tuesday,8,2,2,2,0,2,7,6,,4,6,6,REG_HI,KENT,98032,reported,REG_HI,REG_HI,King,Renton-FedWay-Kent,,Federal Way School District,,,53033029801,530330298014,11613,1,7,1,1,3,5,5,4,3,3,3,4,4,,,,,,,,0,512.5821,main
14104543,5/20/2014,Tuesday,4,1,1,1,0,1,3,98,98,98,7,8,REG_HI,SAMMAMISH,98075,sampleprovider,REG_HI,REG_HI,King,East Side,,Issaquah School District,,,53033032210,530330322103,11609,1,1,1,8,4,5,3,3,3,5,3,5,5,5,1,1,,,,,0,217.369,main
14104544,5/20/2014,Tuesday,6,1,1,1,0,1,4,10,,5,10,,REG_HI,ISSAQUAH,98029,reported,REG_HI,REG_HI,King,East Side,,Issaquah School District,,,53033032208,530330322084,11609,1,2,2,5,5,4,1,4,5,4,1,3,3,1,1,1,,,,,0,148.454,main
14104545,5/20/2014,Tuesday,6,1,3,2,1,1,2,7,,5,7,8,REG_HI,SAMMAMISH,98075,reported,REG_HI,REG_HI,King,East Side,,Issaquah School District,,,53033032203,530330322032,11609,1,2,1,1,4,5,5,5,3,5,5,5,5,3,5,1,,,,,0,228.76,main
14104546,5/20/2014,Tuesday,0,2,2,2,0,0,8,4,,2,4,5,REG_HI,MAPLE VALLEY,98038,reported,REG_HI,REG_HI,King,Renton-FedWay-Kent,,Tahoma School District,,,53033032008,530330320082,11615,1,7,1,1,3,4,2,4,2,2,2,2,1,,,,,,,,0,632.8692,main
14104547,5/20/2014,Tuesday,14,2,4,2,2,1,1,6,,4,6,5,REG_HI,KENT,98042,reported,REG_HI,REG_HI,King,Renton-FedWay-Kent,,Kent School District,,,53033031704,530330317041,11613,1,3,1,1,4,5,4,1,5,4,1,2,4,1,1,1,,,,,0,639.2921,main
14104548,5/20/2014,Tuesday,17,2,3,2,1,2,2,7,,5,7,8,REG_HI,SNOQUALMIE,98065,reported,REG_HI,REG_HI,King,East Side,,Snoqualmie Valley School District,,,53033032602,530330326024,11616,1,6,1,1,4,5,2,2,4,4,4,5,4,,,,,,,,0,510.7697,main
14104549,5/20/2014,Tuesday,3,3,2,2,0,2,7,98,5,5,7,6,REG_HI,NORTH BEND,98045,reported,REG_HI,REG_HI,King,East Side,,Snoqualmie Valley School District,,,53033032704,530330327043,11616,1,6,1,1,1,4,1,2,5,1,2,2,2,,,,,,,,0,279.7419,main
14104550,5/20/2014,Tuesday,3,0,1,1,0,1,3,6,,4,6,6,REG_HI,REDMOND,98052,reported,REG_HI,REG_HI,King,East Side,,Lake Washington School District,,,53033032325,530330323253,11607,1,2,2,5,2,2,3,1,3,1,1,3,1,2,5,2,Beaverton,OR,,0,0,370.3019,main
14104551,5/20/2014,Tuesday,8,1,2,2,0,2,7,7,,5,7,8,REG_HI,REDMOND,98052,reported,REG_HI,REG_HI,King,East Side,,Lake Washington School District,,,53033032323,530330323234,11607,1,5,1,2,1,5,3,3,3,3,4,4,3,,,,,,,,0,189.4754,main
14104552,5/20/2014,Tuesday,18,5,8,4,4,2,2,9,,5,9,9,REG_HI,SAMMAMISH,98075,reported,REG_HI,REG_HI,King,East Side,,Issaquah School District,,,53033032215,530330322152,11609,1,5,1,1,5,4,5,5,4,4,5,5,4,,,,,,,,0,1187.3946,main
14104553,5/20/2014,Tuesday,7,3,2,2,0,2,7,10,,5,10,7,REG_HI,WOODINVILLE,98072,reported,REG_HI,REG_HI,King,East Side,,Northshore School District,,,53033032307,530330323072,11616,1,6,1,1,3,4,3,3,4,3,3,3,5,,,,,,,,0,284.4868,main
14104554,5/20/2014,Tuesday,6,2,2,2,0,2,7,10,,5,10,8,REG_HI,REDMOND,98053,reported,REG_HI,REG_HI,King,East Side,,Lake Washington School District,,,53033032313,530330323131,11607,1,5,1,1,1,5,4,2,5,4,3,4,5,,,,,,,,0,258.2562,main
14104555,5/20/2014,Tuesday,21,1,3,2,1,2,1,2,,1,2,3,REG_HI,TACOMA,98409,reported,REG_HI,REG_HI,Pierce,Tacoma,,Tacoma Public Schools,,,53053061700,530530617004,11501,1,4,2,5,5,5,3,5,5,4,5,4,4,2,1,1,,,,,0,495.0096,main
14104556,5/20/2014,Tuesday,12,1,3,2,1,2,1,6,,4,6,6,REG_HI,TACOMA,98407,reported,REG_HI,REG_HI,Pierce,Tacoma,,Tacoma Public Schools,,,53053060500,530530605005,11501,1,1,2,4,4,5,3,4,1,1,5,3,5,2,5,2,helena,MT,,0,0,265.348,main
14104557,5/20/2014,Tuesday,4,2,2,2,0,0,8,7,,5,7,8,REG_HI,LAKE TAPPS,98391,reported,REG_HI,REG_HI,Pierce,South Pierce,,Dieringer School District,,,53053070307,530530703072,11505,2,5,2,1,3,3,4,5,4,5,1,4,3,,,,,,,,0,181.7254,main
14104558,5/20/2014,Tuesday,9,2,2,2,0,2,7,3,,2,3,4,REG_HI,TACOMA,98404,sampleprovider,REG_HI,REG_HI,Pierce,Tacoma,,Tacoma Public Schools,,,53053063400,530530634001,11504,1,2,1,1,4,1,1,1,4,1,4,1,4,2,5,1,,,,,0,438.4906,main
14104559,5/20/2014,Tuesday,22,2,5,3,2,1,2,4,,2,4,8,REG_HI,BAINBRIDGE ISLAND,98110,reported,REG_HI,REG_HI,Kitsap,Kitsap,,Bainbridge Island School District,,,53035091000,530350910001,11801,1,6,1,1,3,4,4,5,4,4,4,3,4,,,,,,,,0,1003.9362,main
14104560,5/20/2014,Tuesday,7,1,3,2,1,0,2,5,,3,5,5,REG_HI,PORT ORCHARD,98367,reported,REG_HI,REG_HI,Kitsap,Kitsap,,South Kitsap School District,,,53035092901,530350929014,11802,1,7,1,1,3,3,4,3,5,4,3,4,3,,,,,,,,0,283.135,main
14104561,5/20/2014,Tuesday,0,4,2,2,0,0,7,1,,1,1,6,REG_HI,SEABECK,98380,reported,REG_HI,REG_HI,Kitsap,Kitsap,,Central Kitsap School District,,,53035092000,530350920003,11802,1,7,1,1,3,3,5,4,5,5,1,4,3,,,,,,,,0,490.7923,main
14104562,5/20/2014,Tuesday,5,1,1,1,0,1,4,3,,2,3,4,REG_HI,PORT ORCHARD,98366,reported,REG_HI,REG_HI,Kitsap,Kitsap,,South Kitsap School District,,,53035092200,530350922002,11802,1,6,1,1,3,4,1,3,4,5,3,2,4,,,,,,,,0,560.485,main
14104563,5/20/2014,Tuesday,2,2,2,2,0,1,7,5,,3,5,5,REG_HI,UNIVERSITY PLACE,98466,reported,REG_HI,REG_HI,Pierce,South Pierce,,University Place School District,,,53053072309,530530723092,11502,1,6,1,1,2,5,2,4,5,3,1,1,5,,,,,,,,0,258.643,main
14104564,5/20/2014,Tuesday,7,3,2,2,0,2,7,7,,5,7,6,REG_HI,GIG HARBOR,98335,reported,REG_HI,REG_HI,Pierce,South Pierce,,Peninsula School District,,,53053072407,530530724073,11502,1,6,1,1,1,5,5,5,2,4,1,4,1,,,,,,,,0,332.0538,main
14104565,5/20/2014,Tuesday,9,2,4,2,2,2,2,2,,1,2,7,REG_HI,DUPONT,98327,reported,REG_HI,REG_HI,Pierce,South Pierce,,Steilacoom Historical School District,,,53053072800,530530728002,11503,1,5,2,1,3,5,5,5,5,5,4,4,4,,,,,,,,0,1187.453,main
14104566,5/20/2014,Tuesday,4,1,1,1,0,0,5,2,,1,2,5,REG_HI,GIG HARBOR,98329,reported,REG_HI,REG_HI,Pierce,South Pierce,,Peninsula School District,,,53053072601,530530726011,11502,1,7,1,1,5,1,5,5,5,5,1,5,5,,,,,,,,0,320.4993,main
14104567,5/20/2014,Tuesday,0,0,2,2,0,0,8,4,,2,4,4,REG_HI,MILTON,98354,sampleprovider,REG_HI,REG_HI,Pierce,South Pierce,,Fife Public Schools,,,53053070703,530530707032,11505,1,5,2,7,3,3,5,5,3,4,3,3,3,,,,,,,,0,452.7578,main
14104568,5/20/2014,Tuesday,20,4,4,4,0,2,8,98,98,98,7,6,REG_HI,LAKEWOOD,98498,sampleprovider,REG_HI,REG_HI,Pierce,South Pierce,,Steilacoom Historical School District,,,53053072105,530530721051,11503,1,7,1,1,3,4,4,1,2,5,1,3,2,,,,,,,,0,314.3623,main
14104569,5/20/2014,Tuesday,11,2,2,2,0,0,8,5,,3,5,6,REG_HI,PUYALLUP,98375,reported,REG_HI,REG_HI,Pierce,South Pierce,,Puyallup School District,,,53053071309,530530713093,11506,1,6,1,1,1,5,1,2,5,3,1,3,4,,,,,,,,0,249.5388,main
14104570,5/20/2014,Tuesday,4,1,4,1,3,0,1,1,,1,1,5,REG_HI,EVERETT,98203,reported,REG_HI,REG_HI,Snohomish,Everett-Lynwood-Edmonds,,Everett School District,,,53061041400,530610414001,11703,1,2,5,1,3,1,1,5,2,2,2,4,2,4,5,1,,,,,0,637.8747,main
14104571,5/20/2014,Tuesday,3,1,1,1,0,1,4,98,98,98,3,6,REG_HI,EDMONDS,98026,reported,REG_HI,REG_HI,Snohomish,Everett-Lynwood-Edmonds,,Mukilteo School District,,,53061042003,530610420031,11702,1,6,5,2,4,5,3,4,5,4,5,5,5,,,,,,,,0,592.9241,main
14104572,5/20/2014,Tuesday,5,3,2,2,0,1,7,5,,3,5,5,REG_HI,EVERETT,98204,reported,REG_HI,REG_HI,Snohomish,Everett-Lynwood-Edmonds,,Mukilteo School District,,,53061041809,530610418092,11702,1,6,1,1,3,3,3,3,3,3,3,1,1,,,,,,,,0,544.0111,main
14104573,5/20/2014,Tuesday,7,2,2,2,0,2,6,7,,5,7,6,REG_HI,LYNNWOOD,98087,reported,REG_HI,REG_HI,Snohomish,Everett-Lynwood-Edmonds,,Mukilteo School District,,,53061041811,530610418112,11702,1,5,1,1,3,5,3,5,5,5,4,5,5,,,,,,,,0,265.0313,main
