,c,d,skimid,t,tod_orig,tod_pulled,tripID
22966,0,80,svnt3,496,17to18,17to18,15714
22967,0,958,svnt3,2678,17to18,17to18,15715
22968,0,1931,svnt3,3523,10to14,10to14,15716
22969,0,1978,svnt3,3470,10to14,10to14,15717
22970,0,1891,svnt3,2849,5to6,5to6,15718
22971,0,1972,svnt3,3241,10to14,10to14,15719
22972,0,1254,svnt3,2563,7to8,7to8,15722
22973,0,1179,svnt3,2740,16to17,16to17,15723
22974,0,645,svnt3,1492,9to10,9to10,15727
22975,0,645,svnt3,1608,10to14,10to14,15728
22976,0,579,svnt3,1675,10to14,10to14,15729
22977,0,579,svnt3,2045,17to18,17to18,15730
22978,0,264,svnt3,965,10to14,10to14,15733
22979,0,20,svnt3,282,14to15,14to15,15734
22980,0,172,svnt3,594,14to15,14to15,15735
22981,0,221,svnt3,795,14to15,14to15,15736
22982,0,95,svnt2,538,10to14,10to14,15744
22983,0,95,svnt2,538,10to14,10to14,15745
22984,0,518,svnt3,1215,6to7,6to7,15748
22985,0,518,svnt3,1208,17to18,17to18,15749
22986,0,746,svnt1,2182,15to16,15to16,15753
22987,0,729,svnt1,2515,18to20,18to20,15754
22988,0,1272,svnt1,3023,10to14,10to14,15755
22989,0,1136,svnt1,2970,10to14,10to14,15756
22990,-99,-99,svnt-2147483648,-99,10to14,10to14,15763
22991,-99,-99,svnt-2147483648,-99,18to20,18to20,15764
22992,-99,-99,svnt-2147483648,-99,6to7,6to7,15765
22993,-99,-99,svnt-2147483648,-99,16to17,16to17,15766
22994,0,184,svnt3,798,10to14,10to14,15767
22995,0,184,svnt3,772,10to14,10to14,15768
22996,0,125,svnt3,616,18to20,18to20,15769
22997,0,125,svnt3,616,18to20,18to20,15770
22998,0,122,svnt3,549,10to14,10to14,15779
22999,0,122,svnt3,549,10to14,10to14,15780
23000,0,989,svnt3,1897,17to18,17to18,15781
23001,0,998,svnt3,1816,18to20,18to20,15782
23002,0,125,svnt3,615,16to17,16to17,15789
23003,0,125,svnt3,620,16to17,16to17,15790
23004,0,418,svnt1,932,10to14,10to14,15793
23005,0,403,svnt1,854,10to14,10to14,15794
23006,0,71,svnt1,485,6to7,6to7,15795
23007,0,71,svnt1,485,9to10,9to10,15796
23008,0,1369,svnt1,3544,6to7,6to7,15797
23009,0,1372,svnt1,4016,17to18,17to18,15798
23010,0,811,svnt3,1519,7to8,7to8,15799
23011,0,1571,svnt3,2601,16to17,16to17,15800
23012,0,2112,svnt3,2757,20to5,20to5,15801
23013,-99,-99,svnt-2147483648,-99,9to10,9to10,15802
23014,-99,-99,svnt-2147483648,-99,10to14,10to14,15803
23015,-99,-99,svnt-2147483648,-99,10to14,10to14,15804
23016,0,485,svnt3,1679,6to7,6to7,15805
23017,0,449,svnt3,1743,15to16,15to16,15806
23018,0,213,svnt3,842,8to9,8to9,15808
23019,0,601,svnt3,1627,10to14,10to14,15814
23020,0,608,svnt3,1655,10to14,10to14,15815
23021,0,1229,svnt2,2153,6to7,6to7,15823
23022,0,1288,svnt2,2536,16to17,16to17,15824
23023,0,141,svnt2,613,10to14,10to14,15826
23024,0,141,svnt2,649,10to14,10to14,15827
23025,0,319,svnt2,1022,10to14,10to14,15828
23026,0,319,svnt2,1061,10to14,10to14,15829
23027,0,54,svnt2,392,16to17,16to17,15830
23028,0,54,svnt2,392,16to17,16to17,15831
23029,0,290,svnt2,949,18to20,18to20,15832
23030,0,290,svnt2,888,20to5,20to5,15839
23031,0,146,svnt2,562,5to6,5to6,15866
23032,0,146,svnt2,566,16to17,16to17,15869
23033,-99,-99,svnt-2147483648,-99,7to8,7to8,15870
23034,-99,-99,svnt-2147483648,-99,7to8,7to8,15871
23035,-99,-99,svnt-2147483648,-99,16to17,16to17,15874
23036,-99,-99,svnt-2147483648,-99,17to18,17to18,15875
23037,0,887,svnt1,2337,16to17,16to17,15882
23038,0,989,svnt1,2333,20to5,20to5,15883
23039,-99,-99,svnt-2147483648,-99,17to18,17to18,15886
23040,-99,-99,svnt-2147483648,-99,20to5,20to5,15887
23041,0,2918,svnt3,4136,20to5,20to5,15900
23042,0,2940,svnt3,4368,15to16,15to16,15901
23043,0,1023,svnt3,1922,7to8,7to8,15906
23044,0,451,svnt3,1345,17to18,17to18,15907
23045,0,1208,svnt1,2777,10to14,10to14,15918
23046,0,1188,svnt1,3124,15to16,15to16,15919
23047,0,94,svnt1,934,18to20,18to20,15920
23048,0,94,svnt1,935,18to20,18to20,15921
23049,0,895,svnt2,2078,7to8,7to8,15922
23050,0,711,svnt2,1564,9to10,9to10,15923
23051,0,538,svnt2,1342,10to14,10to14,15924
23052,0,220,svnt2,873,10to14,10to14,15925
23053,0,152,svnt2,733,10to14,10to14,15926
23054,0,339,svnt2,866,10to14,10to14,15927
23055,0,729,svnt2,1872,14to15,14to15,15928
23056,0,895,svnt2,2056,9to10,9to10,15931
23057,0,895,svnt2,2104,17to18,17to18,15932
23058,0,83,svnt2,805,9to10,9to10,15936
23059,0,970,svnt2,2523,10to14,10to14,15937
23060,0,942,svnt2,2312,10to14,10to14,15938
23061,0,50,svnt1,400,10to14,10to14,15942
23062,0,50,svnt1,400,10to14,10to14,15943
23063,0,1184,svnt1,1795,10to14,10to14,15944
23064,0,1108,svnt1,1861,14to15,14to15,15945
23065,0,2370,svnt3,4133,6to7,6to7,15946
23066,0,2532,svnt3,4603,14to15,14to15,15947
23067,0,378,svnt3,1540,16to17,16to17,15950
23068,0,359,svnt3,1392,20to5,20to5,15951
23069,0,2491,svnt3,4398,20to5,20to5,15952
23070,0,2395,svnt3,3762,20to5,20to5,15953
23071,0,1950,svnt2,4331,8to9,8to9,15954
23072,0,2081,svnt2,4937,15to16,15to16,15955
23073,0,395,svnt2,1224,16to17,16to17,15956
23074,0,336,svnt2,1159,7to8,7to8,15958
23075,0,75,svnt2,500,15to16,15to16,15959
23076,0,395,svnt2,1224,16to17,16to17,15960
23077,0,272,svnt2,1082,9to10,9to10,15961
23078,0,272,svnt2,1082,10to14,10to14,15962
23079,0,50,svnt1,400,17to18,17to18,15977
23080,0,50,svnt1,400,18to20,18to20,15978
23081,0,595,svnt3,2024,7to8,7to8,15979
23082,0,316,svnt3,1530,17to18,17to18,15982
23083,0,330,svnt3,1391,18to20,18to20,15983
23084,0,62,svnt1,389,6to7,6to7,15984
23085,0,62,svnt1,377,16to17,16to17,15985
23086,0,181,svnt1,660,10to14,10to14,15988
23087,400,873,svnt1,2314,10to14,10to14,15989
23088,0,648,svnt1,1996,10to14,10to14,15990
23089,0,246,svnt1,939,10to14,10to14,15991
23090,0,814,svnt1,1809,18to20,18to20,15993
23091,0,903,svnt1,2279,18to20,18to20,15994
23092,0,828,svnt1,2254,20to5,20to5,15995
23093,0,318,svnt1,1174,15to16,15to16,15996
23094,0,318,svnt1,1231,17to18,17to18,15997
23095,0,999,svnt1,2268,10to14,10to14,15998
23096,0,107,svnt1,557,16to17,16to17,16004
23097,0,107,svnt1,568,17to18,17to18,16005
23098,0,313,svnt1,949,18to20,18to20,16006
23099,0,313,svnt1,989,18to20,18to20,16007
23100,0,935,svnt1,2252,18to20,18to20,16008
23101,0,284,svnt3,1607,7to8,7to8,16014
23102,0,277,svnt3,1642,17to18,17to18,16016
23103,0,35,svnt3,525,16to17,16to17,16017
23104,0,35,svnt3,525,16to17,16to17,16018
23105,0,172,svnt3,1119,6to7,6to7,16019
23106,0,3356,svnt3,4737,6to7,6to7,16020
23107,0,3364,svnt3,5659,10to14,10to14,16021
23108,0,337,svnt3,1836,8to9,8to9,16024
23109,0,329,svnt3,1852,17to18,17to18,16026
23110,0,217,svnt3,1046,8to9,8to9,16029
23111,0,217,svnt3,1039,8to9,8to9,16030
23112,0,217,svnt3,1046,8to9,8to9,16031
23113,0,217,svnt3,1070,17to18,17to18,16032
23114,0,329,svnt1,1228,10to14,10to14,16037
23115,0,329,svnt1,1239,15to16,15to16,16038
23116,0,657,svnt1,2225,7to8,7to8,16039
23117,0,163,svnt1,1184,16to17,16to17,16040
23118,0,545,svnt1,2080,17to18,17to18,16041
23119,0,96,svnt1,678,10to14,10to14,16046
23120,0,126,svnt1,737,20to5,20to5,16048
23121,0,341,svnt1,1336,8to9,8to9,16054
23122,0,341,svnt1,1443,14to15,14to15,16055
23123,0,1305,svnt1,3338,16to17,16to17,16056
23124,0,478,svnt3,1574,14to15,14to15,16063
23125,0,78,svnt3,687,16to17,16to17,16064
23126,0,428,svnt3,1369,18to20,18to20,16065
23127,0,64,svnt1,655,6to7,6to7,16066
23128,0,1355,svnt1,3411,7to8,7to8,16067
23129,0,930,svnt1,2341,10to14,10to14,16068
23130,0,2023,svnt1,4457,16to17,16to17,16069
23131,0,64,svnt1,655,17to18,17to18,16070
23132,0,43,svnt1,575,10to14,10to14,16071
23133,0,43,svnt1,575,10to14,10to14,16072
23134,-99,-99,svnt-2147483648,-99,7to8,7to8,16073
23135,-99,-99,svnt-2147483648,-99,14to15,14to15,16074
23136,-99,-99,svnt3,-99,6to7,6to7,16079
23137,0,584,svnt3,1401,8to9,8to9,16085
23138,0,107,svnt3,467,9to10,9to10,16086
23139,0,67,svnt3,452,9to10,9to10,16087
23140,0,307,svnt3,1015,9to10,9to10,16088
23141,0,881,svnt3,2137,15to16,15to16,16089
23142,-99,-99,svnt-2147483648,-99,6to7,6to7,16097
23143,-99,-99,svnt-2147483648,-99,15to16,15to16,16098
23144,-99,-99,svnt-2147483648,-99,16to17,16to17,16099
23145,-99,-99,svnt-2147483648,-99,10to14,10to14,16100
23146,-99,-99,svnt-2147483648,-99,14to15,14to15,16101
23147,-99,-99,svnt-2147483648,-99,9to10,9to10,16102
23148,-99,-99,svnt-2147483648,-99,15to16,15to16,16103
23149,-99,-99,svnt-2147483648,-99,7to8,7to8,16104
23150,-99,-99,svnt-2147483648,-99,7to8,7to8,16106
23151,-99,-99,svnt-2147483648,-99,16to17,16to17,16107
23152,-99,-99,svnt-2147483648,-99,17to18,17to18,16109
23153,-99,-99,svnt-2147483648,-99,18to20,18to20,16110
23154,-99,-99,svnt-2147483648,-99,10to14,10to14,16111
23155,-99,-99,svnt-2147483648,-99,14to15,14to15,16112
23156,0,165,svnt3,998,9to10,9to10,16129
23157,0,178,svnt3,1142,16to17,16to17,16130
23158,0,119,svnt3,913,9to10,9to10,16137
23159,0,324,svnt3,1369,6to7,6to7,16138
23160,0,425,svnt3,1647,17to18,17to18,16139
23161,-99,-99,svnt2,-99,7to8,7to8,16145
23162,-99,-99,svnt2,-99,16to17,16to17,16146
23163,-99,-99,svnt2,-99,10to14,10to14,16149
23164,-99,-99,svnt2,-99,10to14,10to14,16150
23165,0,945,svnt2,1800,7to8,7to8,16151
23166,0,945,svnt2,1769,8to9,8to9,16152
23167,0,133,svnt3,566,18to20,18to20,16175
23168,0,124,svnt3,545,20to5,20to5,16176
23169,0,460,svnt3,1070,9to10,9to10,16177
23170,0,117,svnt3,565,9to10,9to10,16178
23171,0,511,svnt3,1271,10to14,10to14,16179
23172,0,491,svnt3,1279,10to14,10to14,16180
23173,0,124,svnt3,549,10to14,10to14,16181
23174,0,982,svnt2,2286,6to7,6to7,16182
23175,0,1019,svnt2,2382,15to16,15to16,16183
23176,0,93,svnt3,494,20to5,20to5,16188
23177,0,93,svnt3,490,20to5,20to5,16189
23178,0,297,svnt3,1477,7to8,7to8,16190
23179,0,297,svnt3,1456,16to17,16to17,16193
23180,0,463,svnt3,1421,8to9,8to9,16200
23181,0,457,svnt3,1473,14to15,14to15,16201
23182,0,1072,svnt3,2657,7to8,7to8,16202
23183,0,1083,svnt3,2696,16to17,16to17,16203
23184,0,1968,svnt1,3537,7to8,7to8,16204
23185,0,1979,svnt1,3644,17to18,17to18,16205
23186,0,68,svnt1,460,10to14,10to14,16206
23187,0,68,svnt1,460,10to14,10to14,16207
23188,0,1679,svnt3,3244,10to14,10to14,16208
23189,0,1689,svnt3,3161,20to5,20to5,16209
23190,0,274,svnt3,1010,10to14,10to14,16210
23191,0,46,svnt3,384,14to15,14to15,16211
23192,0,274,svnt3,1020,14to15,14to15,16212
23193,0,276,svnt3,883,8to9,8to9,16213
23194,0,276,svnt3,831,8to9,8to9,16214
23195,0,232,svnt3,869,10to14,10to14,16215
23196,-99,-99,svnt-2147483648,-99,14to15,14to15,16221
23197,-99,-99,svnt-2147483648,-99,15to16,15to16,16222
23198,-99,-99,svnt-2147483648,-99,10to14,10to14,16223
23199,-99,-99,svnt-2147483648,-99,10to14,10to14,16226
23200,0,178,svnt3,789,15to16,15to16,16233
23201,0,178,svnt3,789,15to16,15to16,16234
23202,0,371,svnt3,1315,7to8,7to8,16237
23203,0,412,svnt3,1168,9to10,9to10,16238
23204,0,381,svnt3,1161,9to10,9to10,16239
23205,0,371,svnt3,1342,9to10,9to10,16240
23206,0,371,svnt3,1426,15to16,15to16,16241
23207,0,329,svnt3,1148,16to17,16to17,16243
23208,0,512,svnt3,1279,18to20,18to20,16256
23209,0,568,svnt3,1271,20to5,20to5,16257
23210,0,515,svnt3,1340,8to9,8to9,16259
23211,0,854,svnt3,2268,17to18,17to18,16260
23212,0,74,svnt3,445,18to20,18to20,16261
23213,0,573,svnt3,1815,7to8,7to8,16264
23214,0,148,svnt3,900,10to14,10to14,16265
23215,0,142,svnt3,926,10to14,10to14,16266
23216,0,573,svnt3,1886,18to20,18to20,16267
23217,0,3690,svnt3,4593,5to6,5to6,16268
23218,0,1448,svnt3,2460,16to17,16to17,16269
23219,0,2240,svnt3,3773,18to20,18to20,16270
23220,0,2762,svnt2,4021,6to7,6to7,16273
23221,0,2724,svnt2,4472,14to15,14to15,16274
23222,0,81,svnt2,473,9to10,9to10,16279
23223,0,81,svnt2,459,10to14,10to14,16280
23224,-99,-99,svnt1,-99,10to14,10to14,16281
23225,-99,-99,svnt1,-99,14to15,14to15,16282
23226,-99,-99,svnt1,-99,17to18,17to18,16283
23227,0,488,svnt2,1649,10to14,10to14,16284
23228,0,316,svnt2,1213,16to17,16to17,16285
23229,0,203,svnt2,877,16to17,16to17,16286
23230,0,881,svnt1,2019,10to14,10to14,16329
23231,0,200,svnt3,1257,10to14,10to14,16342
23232,0,108,svnt3,1155,10to14,10to14,16343
23233,0,296,svnt3,1491,10to14,10to14,16344
23234,0,777,svnt2,2174,9to10,9to10,16355
23235,0,722,svnt2,2352,16to17,16to17,16356
23236,0,160,svnt2,834,10to14,10to14,16357
23237,0,160,svnt2,838,10to14,10to14,16358
23238,0,596,svnt2,2055,8to9,8to9,16360
23239,0,23,svnt2,692,8to9,8to9,16361
23240,0,66,svnt2,692,9to10,9to10,16362
23241,0,76,svnt2,732,9to10,9to10,16363
23242,0,518,svnt2,1910,16to17,16to17,16364
23243,0,38,svnt1,540,10to14,10to14,16366
23244,0,38,svnt1,540,10to14,10to14,16367
23245,0,38,svnt1,540,10to14,10to14,16368
23246,0,38,svnt1,540,10to14,10to14,16369
23247,0,38,svnt1,540,10to14,10to14,16370
23248,0,38,svnt1,540,10to14,10to14,16371
23249,0,38,svnt1,540,10to14,10to14,16372
23250,0,38,svnt1,540,14to15,14to15,16373
23251,0,38,svnt1,540,15to16,15to16,16374
23252,0,82,svnt1,669,18to20,18to20,16375
23253,0,47,svnt1,605,18to20,18to20,16376
23254,0,1101,svnt3,2330,20to5,20to5,16379
23255,0,941,svnt3,2447,10to14,10to14,16381
23256,0,972,svnt3,2498,10to14,10to14,16382
23257,0,1101,svnt3,2330,20to5,20to5,16383
23258,0,232,svnt3,1147,14to15,14to15,16385
23259,0,232,svnt3,1161,16to17,16to17,16386
23260,0,201,svnt1,937,9to10,9to10,16412
23261,0,198,svnt1,1044,10to14,10to14,16413
23262,0,402,svnt1,1384,14to15,14to15,16414
23263,0,28,svnt1,513,16to17,16to17,16415
23264,0,27,svnt1,515,16to17,16to17,16416
23265,0,1817,svnt1,3336,6to7,6to7,16421
23266,0,1790,svnt1,4324,17to18,17to18,16422
23267,0,636,svnt1,1657,6to7,6to7,16431
23268,0,356,svnt1,1302,15to16,15to16,16432
23269,0,384,svnt1,1434,17to18,17to18,16433
23270,0,1406,svnt3,2890,9to10,9to10,16435
23271,0,1453,svnt3,2475,10to14,10to14,16436
23272,0,88,svnt3,708,15to16,15to16,16437
23273,0,103,svnt3,757,18to20,18to20,16439
23274,0,103,svnt3,745,20to5,20to5,16440
23275,0,103,svnt3,743,5to6,5to6,16441
23276,0,103,svnt3,740,6to7,6to7,16442
23277,0,192,svnt3,811,18to20,18to20,16445
23278,0,4544,svnt1,6730,7to8,7to8,16448
23279,0,312,svnt1,813,10to14,10to14,16449
23280,0,312,svnt1,809,10to14,10to14,16450
23281,0,4319,svnt1,6715,16to17,16to17,16451
23282,0,4374,svnt1,5578,20to5,20to5,16452
23283,0,815,svnt3,1873,7to8,7to8,16454
23284,0,780,svnt3,1955,17to18,17to18,16460
23285,0,815,svnt3,1873,7to8,7to8,16461
23286,0,780,svnt3,1955,17to18,17to18,16467
23287,0,448,svnt2,1493,5to6,5to6,16468
23288,0,484,svnt2,1577,20to5,20to5,16469
23289,0,292,svnt2,1150,8to9,8to9,16470
23290,0,288,svnt2,1201,15to16,15to16,16471
23291,0,714,svnt1,1386,5to6,5to6,16473
23292,0,683,svnt1,1506,14to15,14to15,16474
23293,0,2082,svnt1,4418,6to7,6to7,16482
23294,0,2120,svnt1,5412,16to17,16to17,16483
23295,0,974,svnt1,1958,7to8,7to8,16484
23296,0,995,svnt1,2008,16to17,16to17,16485
23297,0,295,svnt3,918,10to14,10to14,16490
23298,0,119,svnt3,569,10to14,10to14,16491
23299,0,285,svnt3,931,10to14,10to14,16492
23300,0,624,svnt3,1260,14to15,14to15,16493
23301,0,56,svnt3,390,14to15,14to15,16494
23302,0,160,svnt3,605,18to20,18to20,16495
23303,0,240,svnt3,870,18to20,18to20,16496
23304,0,353,svnt3,1092,20to5,20to5,16497
23305,0,291,svnt1,921,10to14,10to14,16502
23306,0,75,svnt1,503,10to14,10to14,16503
23307,0,229,svnt1,754,14to15,14to15,16504
23308,400,751,svnt1,1572,16to17,16to17,16506
23309,0,721,svnt1,1588,20to5,20to5,16507
23310,-99,-99,svnt-2147483648,-99,10to14,10to14,16508
23311,-99,-99,svnt-2147483648,-99,10to14,10to14,16509
23312,-99,-99,svnt-2147483648,-99,6to7,6to7,16510
23313,-99,-99,svnt-2147483648,-99,15to16,15to16,16511
23314,0,1374,svnt2,2400,10to14,10to14,16512
23315,0,1390,svnt2,2284,20to5,20to5,16513
23316,0,337,svnt2,1167,10to14,10to14,16521
23317,0,756,svnt2,1586,10to14,10to14,16522
23318,0,750,svnt2,1603,10to14,10to14,16523
23319,0,334,svnt2,1120,10to14,10to14,16524
23320,0,92,svnt2,499,9to10,9to10,16525
23321,0,92,svnt2,512,10to14,10to14,16526
23322,0,745,svnt1,1406,8to9,8to9,16530
23323,0,611,svnt1,1254,15to16,15to16,16531
23324,0,133,svnt1,643,17to18,17to18,16532
23325,0,249,svnt2,727,20to5,20to5,16533
23326,0,272,svnt2,783,7to8,7to8,16534
23327,0,249,svnt2,738,10to14,10to14,16535
23328,0,36,svnt2,344,15to16,15to16,16536
23329,0,272,svnt2,796,16to17,16to17,16537
23330,0,619,svnt2,1544,9to10,9to10,16539
23331,0,200,svnt2,973,9to10,9to10,16540
23332,0,883,svnt2,2108,9to10,9to10,16541
23333,0,370,svnt2,992,10to14,10to14,16543
23334,0,370,svnt2,993,18to20,18to20,16544
23335,0,141,svnt2,936,10to14,10to14,16547
23336,0,144,svnt2,931,10to14,10to14,16548
23337,0,350,svnt2,1408,16to17,16to17,16551
23338,0,440,svnt2,1440,16to17,16to17,16552
23339,0,143,svnt2,1027,17to18,17to18,16553
23340,0,409,svnt1,1596,10to14,10to14,16554
23341,0,455,svnt1,1640,10to14,10to14,16555
23342,-99,-99,svnt3,-99,6to7,6to7,16556
23343,-99,-99,svnt3,-99,16to17,16to17,16561
23344,0,477,svnt3,1428,10to14,10to14,16564
23345,0,472,svnt3,1345,10to14,10to14,16565
23346,0,725,svnt3,1862,10to14,10to14,16566
23347,0,47,svnt1,391,18to20,18to20,16569
23348,0,47,svnt1,391,20to5,20to5,16570
23349,0,461,svnt3,1521,10to14,10to14,16571
23350,0,483,svnt3,1350,20to5,20to5,16572
23351,0,1406,svnt3,3271,9to10,9to10,16573
23352,0,1393,svnt3,3247,14to15,14to15,16574
23353,0,3826,svnt3,5127,5to6,5to6,16575
23354,0,4222,svnt3,8078,9to10,9to10,16576
23355,0,588,svnt3,2087,16to17,16to17,16577
23356,0,320,svnt3,1023,6to7,6to7,16578
23357,0,934,svnt3,2230,15to16,15to16,16579
23358,0,822,svnt3,2415,18to20,18to20,16580
23359,0,1534,svnt2,3305,14to15,14to15,16581
23360,0,1560,svnt2,2975,20to5,20to5,16582
23361,0,248,svnt2,1037,10to14,10to14,16584
23362,0,1596,svnt2,3217,14to15,14to15,16585
23363,0,1581,svnt2,3151,20to5,20to5,16586
23364,0,78,svnt1,456,8to9,8to9,16590
23365,0,1505,svnt1,3266,9to10,9to10,16591
23366,0,1167,svnt1,2384,10to14,10to14,16592
23367,0,103,svnt1,459,10to14,10to14,16593
23368,0,345,svnt1,1034,10to14,10to14,16594
23369,0,801,svnt1,1711,10to14,10to14,16595
23370,0,1096,svnt1,2834,7to8,7to8,16600
23371,0,1143,svnt1,3220,17to18,17to18,16601
23372,0,477,svnt1,1737,18to20,18to20,16618
23373,0,461,svnt1,1570,20to5,20to5,16619
23374,0,240,svnt1,1091,10to14,10to14,16620
23375,0,49,svnt1,581,10to14,10to14,16621
23376,0,186,svnt1,953,14to15,14to15,16622
23377,0,58,svnt3,610,8to9,8to9,16623
23378,0,45,svnt3,555,9to10,9to10,16624
23379,0,474,svnt3,1769,10to14,10to14,16625
23380,0,500,svnt3,1641,10to14,10to14,16626
23381,0,37,svnt3,546,10to14,10to14,16627
23382,0,63,svnt3,669,10to14,10to14,16628
23383,0,1158,svnt3,3062,8to9,8to9,16629
23384,0,571,svnt3,2310,9to10,9to10,16630
23385,0,662,svnt3,2743,17to18,17to18,16631
23386,0,630,svnt2,2119,8to9,8to9,16638
23387,0,628,svnt2,2138,18to20,18to20,16639
23388,0,50,svnt1,583,10to14,10to14,16640
23389,0,39,svnt1,544,10to14,10to14,16641
23390,0,2066,svnt1,3958,10to14,10to14,16642
23391,0,2029,svnt1,4312,17to18,17to18,16643
23392,0,78,svnt1,717,18to20,18to20,16644
23393,0,459,svnt3,1622,18to20,18to20,16651
23394,0,477,svnt3,1479,20to5,20to5,16652
23395,0,540,svnt3,1702,9to10,9to10,16655
23396,0,564,svnt3,1685,9to10,9to10,16656
23397,0,2618,svnt3,4422,10to14,10to14,16657
23398,0,2654,svnt3,4428,18to20,18to20,16658
23399,0,1688,svnt2,3190,7to8,7to8,16661
23400,0,1688,svnt2,3309,15to16,15to16,16662
23401,0,65,svnt2,856,10to14,10to14,16667
23402,0,610,svnt2,1845,10to14,10to14,16668
23403,0,661,svnt2,1987,10to14,10to14,16671
23404,0,377,svnt2,1395,9to10,9to10,16676
23405,0,360,svnt2,1443,9to10,9to10,16677
23406,0,389,svnt2,1452,10to14,10to14,16678
23407,0,408,svnt2,1426,16to17,16to17,16679
23408,0,440,svnt2,1457,16to17,16to17,16680
23409,0,439,svnt2,1561,18to20,18to20,16681
23410,0,322,svnt3,1344,14to15,14to15,16682
23411,0,266,svnt3,1178,16to17,16to17,16683
23412,0,1295,svnt3,2848,9to10,9to10,16690
23413,0,1524,svnt3,3592,16to17,16to17,16691
23414,0,751,svnt3,1530,7to8,7to8,16713
23415,0,716,svnt3,1547,16to17,16to17,16714
23416,0,322,svnt3,918,18to20,18to20,16715
23417,0,325,svnt3,922,20to5,20to5,16716
23418,0,260,svnt3,774,7to8,7to8,16717
23419,0,218,svnt3,859,10to14,10to14,16723
23420,0,63,svnt3,413,16to17,16to17,16724
23421,0,73,svnt3,439,16to17,16to17,16725
23422,0,339,svnt3,1182,17to18,17to18,16726
23423,0,396,svnt3,1234,6to7,6to7,16727
23424,0,396,svnt3,1222,14to15,14to15,16728
23425,0,1000,svnt2,2118,6to7,6to7,16729
23426,0,624,svnt2,1457,16to17,16to17,16730
23427,0,735,svnt2,2361,17to18,17to18,16731
23428,0,127,svnt3,542,8to9,8to9,16733
23429,0,42,svnt3,370,9to10,9to10,16735
23430,0,666,svnt3,1866,10to14,10to14,16736
23431,0,666,svnt3,1762,10to14,10to14,16737
23432,0,304,svnt3,1035,18to20,18to20,16742
23433,0,233,svnt3,925,9to10,9to10,16749
23434,0,233,svnt3,910,10to14,10to14,16750
23435,0,1257,svnt1,2883,10to14,10to14,16751
23436,0,1207,svnt1,2721,20to5,20to5,16752
23437,0,463,svnt1,1215,10to14,10to14,16753
23438,0,750,svnt1,1830,10to14,10to14,16754
23439,0,849,svnt1,2156,10to14,10to14,16755
23440,0,227,svnt3,837,5to6,5to6,16758
23441,0,227,svnt3,916,16to17,16to17,16761
23442,-99,-99,svnt-2147483648,-99,5to6,5to6,16765
23443,-99,-99,svnt-2147483648,-99,15to16,15to16,16766
23444,0,293,svnt3,1161,7to8,7to8,16768
23445,0,60,svnt3,643,10to14,10to14,16769
23446,0,138,svnt3,834,10to14,10to14,16770
23447,0,106,svnt3,598,10to14,10to14,16771
23448,0,137,svnt3,645,15to16,15to16,16772
23449,-99,-99,svnt-2147483648,-99,10to14,10to14,16773
23450,-99,-99,svnt-2147483648,-99,10to14,10to14,16774
23451,-99,-99,svnt-2147483648,-99,10to14,10to14,16775
23452,0,913,svnt2,1774,15to16,15to16,16778
23453,0,930,svnt2,1608,20to5,20to5,16779
23454,0,53,svnt2,402,7to8,7to8,16780
23455,0,53,svnt2,402,8to9,8to9,16781
23456,0,53,svnt2,402,10to14,10to14,16782
23457,0,53,svnt2,402,10to14,10to14,16783
23458,0,53,svnt2,402,15to16,15to16,16784
23459,0,53,svnt2,402,15to16,15to16,16785
23460,0,155,svnt1,712,8to9,8to9,16788
23461,0,308,svnt1,1015,8to9,8to9,16789
23462,0,115,svnt1,576,10to14,10to14,16790
23463,0,448,svnt1,1310,10to14,10to14,16791
23464,0,432,svnt1,1231,14to15,14to15,16792
23465,0,210,svnt1,839,14to15,14to15,16793
23466,0,306,svnt1,1095,15to16,15to16,16794
23467,0,167,svnt1,729,17to18,17to18,16795
23468,0,167,svnt1,778,17to18,17to18,16796
23469,-99,-99,svnt-2147483648,-99,10to14,10to14,16797
23470,-99,-99,svnt-2147483648,-99,10to14,10to14,16798
23471,-99,-99,svnt-2147483648,-99,14to15,14to15,16799
23472,-99,-99,svnt-2147483648,-99,15to16,15to16,16800
23473,0,444,svnt2,965,10to14,10to14,16801
23474,0,158,svnt2,626,10to14,10to14,16802
23475,0,267,svnt2,747,10to14,10to14,16804
23476,0,501,svnt2,1476,17to18,17to18,16812
23477,0,39,svnt2,558,18to20,18to20,16813
23478,0,501,svnt2,1586,18to20,18to20,16814
23479,0,1706,svnt2,3087,6to7,6to7,16819
23480,0,1629,svnt2,3041,18to20,18to20,16820
23481,0,202,svnt1,803,16to17,16to17,16828
23482,0,1923,svnt1,3138,18to20,18to20,16829
23483,0,2056,svnt1,3421,20to5,20to5,16831
23484,0,482,svnt3,1243,6to7,6to7,16832
23485,0,487,svnt3,1310,15to16,15to16,16833
23486,0,387,svnt3,1324,6to7,6to7,16836
23487,-99,-99,svnt3,-99,8to9,8to9,16837
23488,-99,-99,svnt3,-99,10to14,10to14,16838
23489,0,147,svnt3,632,15to16,15to16,16839
23490,0,291,svnt3,925,15to16,15to16,16840
23491,0,2742,svnt1,4607,14to15,14to15,16841
23492,0,2730,svnt1,4134,20to5,20to5,16842
