,hhno,pno,day,tour,half,tseg,tsvid,opurp,dpurp,oadtyp,dadtyp,opcl,otaz,dpcl,dtaz,mode,pathtype,dorp,deptm,arrtm,endacttm,travtime,travcost,travdist
8770,17127058,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,235,265,245,25,5,15.41
8771,17127058,1,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,1,0,3,510,520,5,3,0,0.26
8772,17127058,1,1,-1,-1,-1,3,6,1,-1,-1,-1,-1,-1,-1,1,0,3,525,535,170,3,0,0.26
8773,17127058,1,1,-1,-1,-1,4,1,0,-1,-1,-1,-1,-1,-1,3,0,1,705,740,40,24,3,15.17
8774,17127058,1,1,-1,-1,-1,5,0,5,-1,-1,-1,-1,-1,-1,1,0,3,780,785,25,2,0,0.29
8775,17127058,1,1,-1,-1,-1,6,5,0,-1,-1,-1,-1,-1,-1,1,0,3,810,815,625,2,0,0.29
8776,17127093,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,365,405,0,19,0,14.62
8777,17127093,1,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,1,0,3,405,415,515,5,0,0.67
8778,17127093,1,1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,1,0,3,930,945,10,6,0,0.77
8779,17127093,1,1,-1,-1,-1,4,0,0,-1,-1,-1,-1,-1,-1,6,1,3,955,995,0,20,0,15.3
8780,17127093,1,1,-1,-1,-1,5,0,5,-1,-1,-1,-1,-1,-1,1,0,3,995,1000,10,1,0,0.19
8781,17127093,1,1,-1,-1,-1,6,5,0,-1,-1,-1,-1,-1,-1,1,0,3,1010,1015,425,1,0,0.19
8782,17127094,1,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,1,0,3,755,765,105,5,0,0.6
8783,17127094,1,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,1,0,3,870,885,555,5,0,0.6
8784,17127117,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,420,425,0,1,0,0.12
8785,17127117,1,1,-1,-1,-1,2,1,8,-1,-1,-1,-1,-1,-1,1,0,3,425,445,0,7,0,0.96
8786,17127117,1,1,-1,-1,-1,3,8,0,-1,-1,-1,-1,-1,-1,1,0,3,445,465,280,5,0,0.84
8787,17127117,1,1,-1,-1,-1,4,0,3,-1,-1,-1,-1,-1,-1,3,0,1,745,750,0,12,0,2.34
8788,17127117,1,1,-1,-1,-1,5,3,6,-1,-1,-1,-1,-1,-1,4,0,1,750,755,0,1,0,0.18
8789,17127117,1,1,-1,-1,-1,6,6,5,-1,-1,-1,-1,-1,-1,4,0,1,755,760,50,3,0,0.91
8790,17127117,1,1,-1,-1,-1,7,5,7,-1,-1,-1,-1,-1,-1,4,0,1,810,815,135,2,0,0.73
8791,17127117,1,1,-1,-1,-1,8,3,0,-1,-1,-1,-1,-1,-1,3,0,1,950,955,485,9,0,1.88
8792,17127120,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,360,395,445,9,0,3.27
8793,17127120,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,2,3,840,880,560,8,0,3.24
8794,17127154,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,420,480,335,22,0,15.69
8795,17127154,1,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,1,0,3,815,820,80,1,0,0.23
8796,17127154,1,1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,6,1,3,900,975,465,23,0,14.69
8797,17127202,1,1,-1,-1,-1,1,11,9,-1,-1,-1,-1,-1,-1,4,0,1,420,430,20,3,0,1.29
8798,17127202,1,1,-1,-1,-1,2,9,9,-1,-1,-1,-1,-1,-1,4,0,1,450,465,25,5,0,1.87
8799,17127202,1,1,-1,-1,-1,3,9,0,-1,-1,-1,-1,-1,-1,1,0,3,490,600,0,3,0,0.76
8800,17127202,1,1,-1,-1,-1,4,0,0,-1,-1,-1,-1,-1,-1,1,0,3,600,645,795,2,0,0.45
8801,17127259,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,370,390,195,16,0,5.87
8802,17127259,1,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,3,0,1,585,590,40,4,0,0.9
8803,17127259,1,1,-1,-1,-1,3,6,0,-1,-1,-1,-1,-1,-1,3,0,1,630,645,90,14,0,5.17
8804,17127259,1,1,-1,-1,-1,4,0,5,-1,-1,-1,-1,-1,-1,4,0,2,735,765,10,20,0,9.31
8805,17127259,1,1,-1,-1,-1,5,5,10,-1,-1,-1,-1,-1,-1,4,0,2,775,785,10,10,0,1.27
8806,17127259,1,1,-1,-1,-1,6,10,7,-1,-1,-1,-1,-1,-1,6,2,3,795,825,255,9,0,1.58
8807,17127259,1,1,-1,-1,-1,7,7,10,-1,-1,-1,-1,-1,-1,5,0,2,1080,1095,5,9,0,1.38
8808,17127259,1,1,-1,-1,-1,8,10,0,-1,-1,-1,-1,-1,-1,4,0,2,1100,1130,310,14,0,9.01
8809,17127259,2,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,3,0,1,450,495,15,27,0,16.02
8810,17127259,2,1,-1,-1,-1,2,5,6,-1,-1,-1,-1,-1,-1,3,0,1,510,570,60,27,0,21.92
8811,17127259,2,1,-1,-1,-1,3,6,0,-1,-1,-1,-1,-1,-1,3,0,1,630,645,90,14,0,5.17
8812,17127259,2,1,-1,-1,-1,4,0,5,-1,-1,-1,-1,-1,-1,4,0,3,735,765,10,20,0,9.31
8813,17127259,2,1,-1,-1,-1,5,5,10,-1,-1,-1,-1,-1,-1,4,0,3,775,785,10,10,0,1.27
8814,17127259,2,1,-1,-1,-1,6,10,7,-1,-1,-1,-1,-1,-1,6,2,3,795,825,255,9,0,1.58
8815,17127259,2,1,-1,-1,-1,7,7,10,-1,-1,-1,-1,-1,-1,5,0,3,1080,1095,5,9,0,1.38
8816,17127259,2,1,-1,-1,-1,8,10,0,-1,-1,-1,-1,-1,-1,4,0,3,1100,1130,310,14,0,9.01
8817,17127291,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,285,335,145,21,0,16.25
8818,17127291,1,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,1,0,3,480,485,10,3,0,0.32
8819,17127291,1,1,-1,-1,-1,3,6,1,-1,-1,-1,-1,-1,-1,1,0,3,495,500,265,2,0,0.21
8820,17127291,1,1,-1,-1,-1,4,1,0,-1,-1,-1,-1,-1,-1,6,1,3,765,815,15,22,0,16.75
8821,17127291,1,1,-1,-1,-1,5,0,9,-1,-1,-1,-1,-1,-1,1,0,3,830,845,10,5,0,1.22
8822,17127291,1,1,-1,-1,-1,6,9,4,-1,-1,-1,-1,-1,-1,4,0,1,855,885,145,12,0,3.56
8823,17127291,1,1,-1,-1,-1,7,4,6,-1,-1,-1,-1,-1,-1,4,0,1,1030,1035,85,10,0,2.93
8824,17127291,1,1,-1,-1,-1,8,6,0,-1,-1,-1,-1,-1,-1,4,0,1,1120,1125,315,5,0,1.27
8825,17127291,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,285,300,525,11,0,6.29
8826,17127291,2,1,-1,-1,-1,2,1,9,-1,-1,-1,-1,-1,-1,3,0,1,825,840,15,14,0,7.91
8827,17127291,2,1,-1,-1,-1,3,9,4,-1,-1,-1,-1,-1,-1,4,0,3,855,885,145,12,0,3.56
8828,17127291,2,1,-1,-1,-1,4,4,6,-1,-1,-1,-1,-1,-1,4,0,3,1030,1035,85,10,0,2.93
8829,17127291,2,1,-1,-1,-1,5,6,0,-1,-1,-1,-1,-1,-1,4,0,3,1120,1125,315,5,0,1.27
8830,17127297,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,315,325,575,10,0,3.05
8831,17127297,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,900,915,45,9,0,3.03
8832,17127297,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,1,0,3,960,975,15,2,0,0.57
8833,17127297,1,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,1,0,3,990,1005,435,2,0,0.57
8834,17127297,2,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,1,0,3,450,480,30,6,0,1.74
8835,17127297,2,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,1,0,3,510,540,420,5,0,1.54
8836,17127297,2,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,1,0,3,960,975,15,2,0,0.57
8837,17127297,2,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,1,0,3,990,1005,435,2,0,0.57
8838,17127300,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,230,240,170,4,0,1.41
8839,17127300,1,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,3,0,1,410,440,20,11,0,4.44
8840,17127300,1,1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,3,0,1,460,490,80,9,0,5.6
8841,17127300,1,1,-1,-1,-1,4,1,6,-1,-1,-1,-1,-1,-1,3,0,1,570,585,50,13,0,7.24
8842,17127300,1,1,-1,-1,-1,5,6,1,-1,-1,-1,-1,-1,-1,3,0,1,635,660,90,14,0,7.1
8843,17127300,1,1,-1,-1,-1,6,1,1,-1,-1,-1,-1,-1,-1,3,0,1,750,780,65,14,0,6.75
8844,17127300,1,1,-1,-1,-1,7,1,0,-1,-1,-1,-1,-1,-1,3,0,1,845,855,585,4,0,1.51
8845,17127336,1,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,1,0,3,270,285,10,3,0,0.32
8846,17127336,1,1,-1,-1,-1,2,0,10,-1,-1,-1,-1,-1,-1,6,4,3,990,1010,0,4,0,0.5
8847,17127336,1,1,-1,-1,-1,3,10,7,-1,-1,-1,-1,-1,-1,6,4,3,1010,1020,10,3,0,0.32
8848,17127336,1,1,-1,-1,-1,4,7,5,-1,-1,-1,-1,-1,-1,4,0,2,1030,1035,5,6,0,0.61
8849,17127336,1,1,-1,-1,-1,5,5,5,-1,-1,-1,-1,-1,-1,4,0,2,1040,1050,10,9,0,0.94
8850,17127336,1,1,-1,-1,-1,6,5,7,-1,-1,-1,-1,-1,-1,4,0,2,1060,1070,40,8,0,1.32
8851,17127336,1,1,-1,-1,-1,7,7,0,-1,-1,-1,-1,-1,-1,1,0,3,1110,1135,305,6,0,0.82
8852,17127356,1,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,4,0,2,180,190,80,8,0,2.53
8853,17127356,1,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,4,0,2,270,280,95,8,0,2.5
8854,17127356,1,1,-1,-1,-1,3,0,4,-1,-1,-1,-1,-1,-1,1,0,3,375,420,15,8,0,2.54
8855,17127356,1,1,-1,-1,-1,4,4,5,-1,-1,-1,-1,-1,-1,1,0,3,435,440,20,1,0,0.19
8856,17127356,1,1,-1,-1,-1,5,5,0,-1,-1,-1,-1,-1,-1,1,0,3,460,510,930,9,0,2.66
8857,17127356,2,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,4,0,3,180,190,80,8,0,2.53
8858,17127356,2,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,4,0,3,270,280,50,8,0,2.5
8859,17127356,2,1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,6,1,3,330,400,515,28,0,17.51
8860,17127356,2,1,-1,-1,-1,4,1,0,-1,-1,-1,-1,-1,-1,6,1,3,915,990,450,26,0,17.7
8861,17127364,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,450,460,200,4,0,1.16
8862,17127364,1,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,3,0,1,660,690,150,16,0,5.3
8863,17127364,1,1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,4,0,1,840,870,0,14,0,2.32
8864,17127364,1,1,-1,-1,-1,4,3,7,-1,-1,-1,-1,-1,-1,3,0,1,870,885,205,5,0,0.82
8865,17127364,1,1,-1,-1,-1,5,7,0,-1,-1,-1,-1,-1,-1,3,0,1,1090,1105,335,9,0,1.86
8866,17127395,1,1,-1,-1,-1,1,0,9,-1,-1,-1,-1,-1,-1,5,0,1,590,610,30,13,0,6.59
8867,17127395,1,1,-1,-1,-1,2,9,5,-1,-1,-1,-1,-1,-1,5,0,1,640,670,30,14,0,4.51
8868,17127395,1,1,-1,-1,-1,3,5,5,-1,-1,-1,-1,-1,-1,5,0,1,700,705,25,4,0,0.25
8869,17127395,1,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,5,0,1,730,760,680,19,0,6.61
8870,17127395,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,310,340,560,22,0,8.37
8871,17127395,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,900,925,515,17,0,12.32
8872,17127395,3,1,-1,-1,-1,1,0,9,-1,-1,-1,-1,-1,-1,5,0,2,590,610,30,13,0,6.59
8873,17127395,3,1,-1,-1,-1,2,9,5,-1,-1,-1,-1,-1,-1,5,0,2,640,670,30,14,0,4.51
8874,17127395,3,1,-1,-1,-1,3,5,5,-1,-1,-1,-1,-1,-1,5,0,2,700,705,25,4,0,0.25
8875,17127395,3,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,5,0,2,730,760,680,19,0,6.61
8876,17127395,4,1,-1,-1,-1,1,0,9,-1,-1,-1,-1,-1,-1,5,0,2,590,610,30,13,0,6.59
8877,17127395,4,1,-1,-1,-1,2,9,5,-1,-1,-1,-1,-1,-1,5,0,2,640,670,30,14,0,4.51
8878,17127395,4,1,-1,-1,-1,3,5,5,-1,-1,-1,-1,-1,-1,5,0,2,700,705,25,4,0,0.25
8879,17127395,4,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,5,0,2,730,760,680,19,0,6.61
8880,17127405,1,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,1,0,3,630,650,130,5,0,0.51
8881,17127405,1,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,1,0,3,780,800,640,2,0,0.39
8882,17127405,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,350,380,640,7,0,1.47
8883,17127405,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,1,0,3,1020,1050,390,8,0,1.55
8884,17127416,1,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,4,0,2,820,835,65,12,0,3.64
8885,17127416,1,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,4,0,2,900,915,15,13,0,3.64
8886,17127416,1,1,-1,-1,-1,3,0,7,-1,-1,-1,-1,-1,-1,4,0,1,930,935,0,5,0,1.05
8887,17127416,1,1,-1,-1,-1,4,7,0,-1,-1,-1,-1,-1,-1,3,0,1,935,940,500,5,0,1.05
8888,17127432,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,4,0,1,585,595,10,10,0,4.25
8889,17127432,1,1,-1,-1,-1,2,4,4,-1,-1,-1,-1,-1,-1,4,0,1,605,615,5,4,0,0.96
8890,17127432,1,1,-1,-1,-1,3,4,6,-1,-1,-1,-1,-1,-1,4,0,1,620,645,25,8,0,1.95
8891,17127432,1,1,-1,-1,-1,4,6,0,-1,-1,-1,-1,-1,-1,4,0,1,670,680,760,10,0,3.67
8892,17127432,2,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,4,0,3,585,595,10,10,0,4.25
8893,17127432,2,1,-1,-1,-1,2,4,4,-1,-1,-1,-1,-1,-1,4,0,3,605,615,5,4,0,0.96
8894,17127432,2,1,-1,-1,-1,3,4,6,-1,-1,-1,-1,-1,-1,4,0,3,620,645,25,8,0,1.95
8895,17127432,2,1,-1,-1,-1,4,6,0,-1,-1,-1,-1,-1,-1,4,0,3,670,680,760,10,0,3.67
8896,17127458,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,2,0,3,285,310,50,12,0,3.07
8897,17127458,1,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,3,0,1,360,375,10,8,0,1.4
8898,17127458,1,1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,3,0,1,385,400,30,6,0,1.09
8899,17127458,1,1,-1,-1,-1,4,1,1,-1,-1,-1,-1,-1,-1,3,0,1,430,460,25,8,0,1.4
8900,17127458,1,1,-1,-1,-1,5,1,1,-1,-1,-1,-1,-1,-1,3,0,1,485,520,35,6,0,1.09
8901,17127458,1,1,-1,-1,-1,6,1,1,-1,-1,-1,-1,-1,-1,3,0,1,555,590,60,8,0,1.4
8902,17127458,1,1,-1,-1,-1,7,1,1,-1,-1,-1,-1,-1,-1,3,0,1,650,675,105,6,0,1.09
8903,17127458,1,1,-1,-1,-1,8,1,0,-1,-1,-1,-1,-1,-1,2,0,3,780,800,640,12,0,2.98
8904,17127458,2,1,-1,-1,-1,1,7,1,-1,-1,-1,-1,-1,-1,6,1,3,240,300,420,16,0,9.72
8905,17127458,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,720,780,660,18,0,12.89
8906,17127458,3,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,330,340,440,4,0,1.14
8907,17127458,3,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,780,960,480,143,0,143.75
8908,17127480,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,345,365,535,13,0,6.37
8909,17127480,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,900,920,520,13,0,6.41
8910,17127480,2,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,3,0,1,480,485,35,9,0,3.67
8911,17127480,2,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,3,0,1,520,525,915,10,0,3.66
8912,17127487,1,1,-1,-1,-1,1,0,9,-1,-1,-1,-1,-1,-1,3,0,1,420,460,85,21,5,15.02
8913,17127487,1,1,-1,-1,-1,2,9,0,-1,-1,-1,-1,-1,-1,3,0,1,545,570,55,22,5,15.07
8914,17127487,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,3,0,1,625,650,290,17,0,7.48
8915,17127487,1,1,-1,-1,-1,4,8,4,-1,-1,-1,-1,-1,-1,3,0,1,940,960,5,12,0,5.59
8916,17127487,1,1,-1,-1,-1,5,4,0,-1,-1,-1,-1,-1,-1,3,0,1,965,975,465,9,0,2.86
8917,17127512,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,225,240,240,13,0,7.67
8918,17127512,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,480,495,10,13,0,7.5
8919,17127512,1,1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,3,0,1,505,520,20,13,0,7.67
8920,17127512,1,1,-1,-1,-1,4,1,5,-1,-1,-1,-1,-1,-1,3,0,1,540,550,25,7,0,2.47
8921,17127512,1,1,-1,-1,-1,5,5,1,-1,-1,-1,-1,-1,-1,3,0,1,575,585,165,7,0,1.76
8922,17127512,1,1,-1,-1,-1,6,1,0,-1,-1,-1,-1,-1,-1,3,0,1,750,765,15,13,0,7.5
8923,17127512,1,1,-1,-1,-1,7,0,3,-1,-1,-1,-1,-1,-1,5,0,2,780,800,5,20,0,12.62
8924,17127512,1,1,-1,-1,-1,8,3,5,-1,-1,-1,-1,-1,-1,3,0,1,805,825,20,18,0,10.39
8925,17127512,1,1,-1,-1,-1,9,5,0,-1,-1,-1,-1,-1,-1,3,0,1,845,855,585,6,0,1.44
8926,17127512,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,300,330,210,29,0,20.98
8927,17127512,2,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,3,0,1,540,545,25,2,0,0.61
8928,17127512,2,1,-1,-1,-1,3,5,4,-1,-1,-1,-1,-1,-1,3,0,1,570,580,5,6,0,1.91
8929,17127512,2,1,-1,-1,-1,4,4,6,-1,-1,-1,-1,-1,-1,3,0,1,585,595,5,5,0,1.48
8930,17127512,2,1,-1,-1,-1,5,6,1,-1,-1,-1,-1,-1,-1,3,0,1,600,605,235,2,0,0.26
8931,17127512,2,1,-1,-1,-1,6,1,7,-1,-1,-1,-1,-1,-1,3,0,1,840,880,150,23,0,18.41
8932,17127512,2,1,-1,-1,-1,7,7,0,-1,-1,-1,-1,-1,-1,3,0,1,1030,1060,380,28,0,19.71
8933,17127518,1,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,5,0,1,295,310,5,11,0,3.63
8934,17127518,1,1,-1,-1,-1,2,2,5,-1,-1,-1,-1,-1,-1,5,0,1,315,325,30,8,0,1.94
8935,17127518,1,1,-1,-1,-1,3,5,5,-1,-1,-1,-1,-1,-1,5,0,1,355,365,10,7,0,2.18
8936,17127518,1,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,5,0,1,375,380,190,2,0,0.59
8937,17127518,1,1,-1,-1,-1,5,0,3,-1,-1,-1,-1,-1,-1,5,0,1,570,585,5,11,0,3.63
8938,17127518,1,1,-1,-1,-1,6,2,9,-1,-1,-1,-1,-1,-1,5,0,1,590,625,80,26,3,14.24
8939,17127518,1,1,-1,-1,-1,7,9,6,-1,-1,-1,-1,-1,-1,5,0,1,705,735,10,25,3,13.84
8940,17127518,1,1,-1,-1,-1,8,6,6,-1,-1,-1,-1,-1,-1,5,0,1,745,755,10,5,0,1.28
8941,17127518,1,1,-1,-1,-1,9,6,0,-1,-1,-1,-1,-1,-1,5,0,1,765,775,135,5,0,1.57
8942,17127518,1,1,-1,-1,-1,10,0,8,-1,-1,-1,-1,-1,-1,1,0,3,910,930,0,2,0,0.6
8943,17127518,1,1,-1,-1,-1,11,8,0,-1,-1,-1,-1,-1,-1,1,0,3,930,945,495,2,0,0.61
8944,17127518,2,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,5,0,3,295,310,5,11,0,3.63
8945,17127518,2,1,-1,-1,-1,2,2,5,-1,-1,-1,-1,-1,-1,5,0,3,315,325,30,8,0,1.94
8946,17127518,2,1,-1,-1,-1,3,5,5,-1,-1,-1,-1,-1,-1,5,0,3,355,365,10,7,0,2.18
8947,17127518,2,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,5,0,3,375,380,190,2,0,0.59
8948,17127518,2,1,-1,-1,-1,5,0,3,-1,-1,-1,-1,-1,-1,5,0,3,570,585,5,11,0,3.63
8949,17127518,2,1,-1,-1,-1,6,2,9,-1,-1,-1,-1,-1,-1,5,0,3,590,625,80,26,3,14.24
8950,17127518,2,1,-1,-1,-1,7,9,6,-1,-1,-1,-1,-1,-1,5,0,3,705,735,10,25,3,13.84
8951,17127518,2,1,-1,-1,-1,8,6,6,-1,-1,-1,-1,-1,-1,5,0,3,745,755,10,5,0,1.28
8952,17127518,2,1,-1,-1,-1,9,6,0,-1,-1,-1,-1,-1,-1,5,0,3,765,775,665,5,0,1.57
8953,17127518,3,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,5,0,3,295,310,5,11,0,3.63
8954,17127518,3,1,-1,-1,-1,2,2,5,-1,-1,-1,-1,-1,-1,5,0,3,315,325,30,8,0,1.94
8955,17127518,3,1,-1,-1,-1,3,5,5,-1,-1,-1,-1,-1,-1,5,0,3,355,365,10,7,0,2.18
8956,17127518,3,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,5,0,3,375,380,190,2,0,0.59
8957,17127518,3,1,-1,-1,-1,5,0,3,-1,-1,-1,-1,-1,-1,5,0,3,570,585,5,11,0,3.63
8958,17127518,3,1,-1,-1,-1,6,2,9,-1,-1,-1,-1,-1,-1,5,0,3,590,625,80,26,3,14.24
8959,17127518,3,1,-1,-1,-1,7,9,6,-1,-1,-1,-1,-1,-1,5,0,3,705,735,10,25,3,13.84
8960,17127518,3,1,-1,-1,-1,8,6,6,-1,-1,-1,-1,-1,-1,5,0,3,745,755,10,5,0,1.28
8961,17127518,3,1,-1,-1,-1,9,6,0,-1,-1,-1,-1,-1,-1,5,0,3,765,775,665,5,0,1.57
8962,17127518,4,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,5,0,3,295,310,280,11,0,3.63
8963,17127518,4,1,-1,-1,-1,2,2,9,-1,-1,-1,-1,-1,-1,5,0,3,590,625,80,26,3,14.24
8964,17127518,4,1,-1,-1,-1,3,9,6,-1,-1,-1,-1,-1,-1,5,0,3,705,735,10,25,3,13.84
8965,17127518,4,1,-1,-1,-1,4,6,6,-1,-1,-1,-1,-1,-1,5,0,3,745,755,10,5,0,1.28
8966,17127518,4,1,-1,-1,-1,5,6,0,-1,-1,-1,-1,-1,-1,5,0,3,765,775,665,5,0,1.57
8967,17127522,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,215,260,690,20,0,5.45
8968,17127522,1,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,3,0,1,950,990,70,20,0,6.33
8969,17127522,1,1,-1,-1,-1,3,5,6,-1,-1,-1,-1,-1,-1,3,0,1,1060,1075,20,5,0,1.27
8970,17127522,1,1,-1,-1,-1,4,6,0,-1,-1,-1,-1,-1,-1,3,0,1,1095,1105,335,2,0,0.24
8971,17127569,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,2,0,3,330,350,550,14,0,4.6
8972,17127569,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,2,0,3,900,930,510,13,0,4.21
8973,17127575,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,240,270,510,13,0,8.64
8974,17127575,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,780,810,90,12,0,8.3
8975,17127575,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,3,0,1,900,940,80,11,0,7.93
8976,17127575,1,1,-1,-1,-1,4,8,6,-1,-1,-1,-1,-1,-1,3,0,1,1020,1040,10,13,0,8.89
8977,17127575,1,1,-1,-1,-1,5,6,0,-1,-1,-1,-1,-1,-1,3,0,1,1050,1060,380,9,0,2.78
8978,17127575,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,750,780,600,23,0,15.71
8979,17127575,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,1380,1410,30,24,0,15.51
8980,17127630,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,2,3,400,460,65,23,0,9.48
8981,17127630,1,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,1,0,3,525,535,75,5,0,0.63
8982,17127630,1,1,-1,-1,-1,3,6,1,-1,-1,-1,-1,-1,-1,1,0,3,610,620,160,3,0,0.45
8983,17127630,1,1,-1,-1,-1,4,1,0,-1,-1,-1,-1,-1,-1,6,2,3,780,840,600,22,0,9.34
8984,17127630,2,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,1,0,3,630,645,0,4,0,0.97
8985,17127630,2,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,1,0,3,645,660,60,4,0,0.97
