tlvorig,tardest,totaz,topcl,toadtyp,tlvdest,tarorig,hhno,pno,day,pdpurp,tdtaz,tdpcl,tdadtyp,tpathtp,tripsh1,tripsh2,tmodetp,subtrs,odadtyp,jtindex,parent,tautotime,tautocost,tautodist,phtindx1,phtindx2,fhtindx1,fhtindx2,toexpfac
660,685,1267.0,-1,1,750,780,17106864,1710686404,4,5.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,535,281.0,-1,1,1055,1125,17151950,1715195002,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,500,501.0,-1,1,1020,1090,17140911,1714091101,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,915,93.0,-1,1,945,960,17136735,1713673502,4,9.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,530,1922.0,-1,1,930,960,17142654,1714265403,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
810,870,3408.0,-1,1,0,45,17150887,1715088701,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,915,322.0,-1,1,1020,1035,17142818,1714281803,4,8.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
500,530,93.0,-1,1,1110,1145,17138800,1713880001,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
840,855,563.0,-1,1,870,880,17116744,1711674401,4,4.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
585,590,281.0,-1,1,1080,1095,17112484,1711248401,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
300,415,2019.0,-1,1,960,1020,17103640,1710364002,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,505,2466.0,-1,1,535,570,17130158,1713015802,4,9.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
350,405,1351.0,-1,1,950,1020,17121373,1712137301,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,500,599.0,-1,1,990,1010,17116050,1711605003,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
315,335,667.0,-1,1,1050,1070,17106344,1710634401,4,1.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,540,890.0,-1,1,1020,1080,17113967,1711396701,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1110,1130,1654.0,-1,1,1170,1195,17143729,1714372904,4,5.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
690,730,601.0,-1,1,960,1020,17124273,1712427302,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
445,455,237.0,-1,1,845,860,17148214,1714821403,4,2.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
360,430,629.0,-1,1,975,1050,17132301,1713230102,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,515,775.0,-1,1,1020,1050,17136158,1713615802,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,455,397.0,-1,1,960,980,17105684,1710568402,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
520,525,3410.0,-1,1,525,530,17143600,1714360001,4,3.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,545,3307.0,-1,1,870,875,17132001,1713200103,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
810,845,846.0,-1,1,1315,1360,17126660,1712666001,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
355,380,1644.0,-1,1,900,930,17127693,1712769301,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
695,705,431.0,-1,1,740,750,17117080,1711708001,4,4.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
435,465,2989.0,-1,1,1035,1070,17108441,1710844101,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
965,970,1867.0,-1,1,985,990,17109527,1710952702,4,5.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,495,563.0,-1,1,865,880,17116744,1711674402,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,435,2983.0,-1,1,845,850,17134565,1713456503,4,2.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1040,1055,796.0,-1,1,1085,1095,17147846,1714784601,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,475,649.0,-1,1,1060,1070,17104395,1710439503,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,520,501.0,-1,1,1020,1030,17140911,1714091102,4,1.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
470,485,735.0,-1,1,965,975,17147441,1714744101,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
360,375,737.0,-1,1,1080,1100,17124939,1712493901,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1215,1285,1676.0,-1,1,125,170,17148317,1714831701,4,8.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,475,397.0,-1,1,1030,1055,17108473,1710847301,4,1.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1170,1180,23.0,-1,1,1215,1225,17107244,1710724401,4,5.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
285,310,1662.0,-1,1,1080,1140,17113317,1711331701,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,575,2496.0,-1,1,1090,1150,17101704,1710170401,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
970,975,83.0,-1,1,975,990,17102313,1710231301,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
690,750,731.0,-1,1,1110,1190,17149083,1714908303,4,7.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1125,1140,361.0,-1,1,1260,1270,17102449,1710244902,4,8.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
270,355,4.0,-1,1,780,855,17101635,1710163501,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,510,697.0,-1,1,1050,1080,17143731,1714373101,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,510,1676.0,-1,1,1045,1080,17112448,1711244801,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,490,1676.0,-1,1,980,995,17124466,1712446601,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
495,520,1599.0,-1,1,1080,1105,17143004,1714300401,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
495,505,2216.0,-1,1,510,520,17117588,1711758802,4,3.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
955,970,1832.0,-1,1,970,995,17125803,1712580301,4,4.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,640,256.0,-1,1,1425,1435,17148208,1714820801,4,1.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
425,465,23.0,-1,1,900,930,17139908,1713990803,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
720,745,447.0,-1,1,840,855,17130740,1713074001,4,5.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
895,905,602.0,-1,1,910,920,17146362,1714636201,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1260,1275,2560.0,-1,1,1310,1320,17107409,1710740903,4,5.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
635,660,1974.0,-1,1,1155,1180,17104255,1710425501,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
370,395,1676.0,-1,1,1110,1145,17130609,1713060901,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
490,540,318.0,-1,1,1050,1080,17130512,1713051203,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,480,305.0,-1,1,1020,1035,17152221,1715222103,4,1.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
925,930,649.0,-1,1,930,935,17118593,1711859301,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
690,710,3378.0,-1,1,840,860,17113078,1711307801,4,7.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,420,70.0,-1,1,990,1020,17114149,1711414902,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,520,1627.0,-1,1,1075,1090,17105445,1710544503,4,2.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
780,840,427.0,-1,1,65,85,17131132,1713113201,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,535,1657.0,-1,1,1180,1190,17100892,1710089202,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
575,580,3645.0,-1,1,900,905,17144480,1714448001,4,4.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,525,600.0,-1,1,1125,1190,17153553,1715355302,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
635,650,609.0,-1,1,685,700,17101882,1710188201,4,5.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
445,460,316.0,-1,1,1040,1065,17103500,1710350002,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,525,1930.0,-1,1,1080,1110,17113269,1711326901,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
570,600,1730.0,-1,1,1020,1050,17124062,1712406202,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
695,705,362.0,-1,1,765,780,17126437,1712643701,4,6.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
440,470,175.0,-1,1,935,960,17137456,1713745604,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
555,565,246.0,-1,1,960,970,17102166,1710216603,4,2.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
475,510,846.0,-1,1,905,950,17126660,1712666003,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,490,23.0,-1,1,1200,1240,17114882,1711488201,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
580,600,1657.0,-1,1,1280,1295,17102944,1710294402,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,495,563.0,-1,1,960,1005,17116744,1711674403,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
655,670,649.0,-1,1,725,750,17112427,1711242701,4,9.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1260,1275,2560.0,-1,1,1310,1320,17107409,1710740904,4,5.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,545,1678.0,-1,1,975,1010,17113577,1711357703,4,2.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,530,1267.0,-1,1,945,950,17148857,1714885703,4,2.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
620,645,649.0,-1,1,690,715,17104395,1710439502,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,710,281.0,-1,1,795,835,17117277,1711727701,4,7.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
705,720,76.0,-1,1,1200,1215,17104170,1710417001,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,515,846.0,-1,1,575,605,17126660,1712666004,4,4.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
520,550,69.0,-1,1,1005,1040,17130923,1713092301,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
515,535,2409.0,-1,1,920,935,17141874,1714187404,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
570,580,1620.0,-1,1,1070,1080,17123936,1712393603,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
795,840,428.0,-1,1,1420,30,17121517,1712151702,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,580,850.0,-1,1,1100,1180,17118015,1711801501,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,435,2983.0,-1,1,845,850,17134565,1713456502,4,2.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1050,1055,2237.0,-1,1,1060,1065,17113899,1711389901,4,4.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,540,2236.0,-1,1,1140,1180,17111525,1711152501,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1000,1005,2237.0,-1,1,1025,1030,17113899,1711389902,4,4.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1185,1200,1644.0,-1,1,1340,1355,17147692,1714769203,4,7.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,515,645.0,-1,1,1060,1075,17106670,1710667003,4,2.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
330,350,219.0,-1,1,960,980,17135465,1713546501,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,540,599.0,-1,1,1020,1050,17116050,1711605001,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
960,980,1676.0,-1,1,1005,1025,17144210,1714421002,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,535,697.0,-1,1,1050,1075,17139161,1713916101,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
760,780,429.0,-1,1,1260,1280,17146076,1714607602,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
660,690,322.0,-1,1,1200,1230,17149617,1714961702,4,1.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
960,980,1676.0,-1,1,1005,1025,17144210,1714421001,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,530,1922.0,-1,1,930,960,17142654,1714265402,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
840,930,24.0,-1,1,90,130,17138067,1713806702,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
495,520,307.0,-1,1,1280,1305,17153468,1715346802,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,635,1199.0,-1,1,635,645,17128089,1712808902,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,545,1652.0,-1,1,930,940,17100203,1710020303,4,2.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
435,450,397.0,-1,1,1140,1165,17125391,1712539102,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1130,1140,1683.0,-1,1,1200,1210,17143896,1714389602,4,6.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
575,600,1701.0,-1,1,1130,1155,17115502,1711550201,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,545,313.0,-1,1,1125,1210,17135519,1713551901,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,530,1702.0,-1,1,925,930,17125889,1712588903,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
405,470,772.0,-1,1,1055,1130,17100760,1710076004,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,440,2149.0,-1,1,1095,1115,17115567,1711556703,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
340,365,448.0,-1,1,885,905,17129309,1712930902,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
855,880,1660.0,-1,1,930,950,17135871,1713587102,4,9.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
660,695,1674.0,-1,1,720,765,17108814,1710881401,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
120,140,287.0,-1,1,145,150,17137616,1713761601,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
375,400,665.0,-1,1,750,775,17112050,1711205003,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,580,489.0,-1,1,1080,1125,17124543,1712454301,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
870,900,3340.0,-1,1,950,970,17122024,1712202402,4,9.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,455,385.0,-1,1,950,960,17114829,1711482903,4,2.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1170,1175,90.0,-1,1,1230,1235,17119401,1711940102,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
500,510,2575.0,-1,1,895,905,17111922,1711192205,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1020,1025,93.0,-1,1,1030,1035,17144169,1714416902,4,3.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
410,420,21.0,-1,1,1095,1115,17103751,1710375102,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
965,970,1867.0,-1,1,985,990,17109527,1710952701,4,5.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
615,650,819.0,-1,1,1175,1200,17140943,1714094302,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,525,24.0,-1,1,1050,1110,17128000,1712800002,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
810,825,67.0,-1,1,870,885,17134861,1713486101,4,3.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,460,1644.0,-1,1,875,890,17127693,1712769303,4,2.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
600,630,4.0,-1,1,905,945,17132651,1713265101,4,4.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,575,2496.0,-1,1,1090,1150,17101704,1710170402,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
600,615,488.0,-1,1,990,1005,17115221,1711522102,4,1.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1180,1185,629.0,-1,1,1210,1215,17129947,1712994701,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,635,1676.0,-1,1,700,705,17148317,1714831702,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1090,1115,2099.0,-1,1,1245,1300,17108422,1710842202,4,6.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
535,545,601.0,-1,1,885,900,17119174,1711917403,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
500,505,2508.0,-1,1,510,515,17132609,1713260903,4,3.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,540,1930.0,-1,1,1180,1200,17122427,1712242702,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
435,480,1674.0,-1,1,1080,1125,17109388,1710938801,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
720,725,240.0,-1,1,750,755,17148416,1714841603,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,455,245.0,-1,1,1020,1055,17121759,1712175901,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
415,440,3178.0,-1,1,900,920,17115461,1711546102,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,485,222.0,-1,1,1055,1060,17115104,1711510404,4,2.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
935,970,90.0,-1,1,1045,1080,17122190,1712219002,4,9.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,455,3431.0,-1,1,995,1065,17112933,1711293302,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
445,470,1678.0,-1,1,1020,1070,17113577,1711357702,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
405,450,307.0,-1,1,960,1005,17104147,1710414701,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,490,598.0,-1,1,930,950,17114724,1711472402,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
495,515,721.0,-1,1,920,950,17151910,1715191003,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,635,772.0,-1,1,750,755,17101064,1710106401,4,4.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
455,480,180.0,-1,1,1075,1090,17151752,1715175202,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,540,307.0,-1,1,990,1050,17101853,1710185301,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,920,179.0,-1,1,960,980,17119220,1711922001,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
360,390,637.0,-1,1,960,990,17106440,1710644001,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1095,1110,1680.0,-1,1,1170,1185,17132911,1713291102,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1125,1130,254.0,-1,1,1185,1200,17117109,1711710902,4,6.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,465,246.0,-1,1,1020,1050,17113107,1711310701,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
495,510,565.0,-1,1,1070,1085,17131958,1713195803,4,1.0,,,4,1,1,1,9,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,535,1657.0,-1,1,1080,1095,17119383,1711938301,4,1.0,,,4,1,1,1,9,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
565,600,324.0,-1,1,1145,1170,17144155,1714415501,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
435,475,713.0,-1,1,1065,1110,17107025,1710702502,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
495,535,141.0,-1,1,960,990,17116364,1711636402,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
655,660,1930.0,-1,1,1080,1100,17129717,1712971702,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,440,2269.0,-1,1,1080,1100,17151147,1715114708,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
855,890,1312.0,-1,1,890,895,17102684,1710268404,4,3.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,435,599.0,-1,1,1050,1075,17153688,1715368801,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
